Train_ID,Clean_Label,Noisy_Label,is_noisy,Training_Loss
11244,1,1,0,0.17708465
11625,0,0,0,0.11512022
8341,0,0,0,0.23756644
6675,1,0,1,0.70888627
12910,1,0,1,1.4406757
2958,1,1,0,0.5158359
15817,1,1,0,0.39597344
15785,0,0,0,0.18702029
4850,1,1,0,0.19928306
15494,0,0,0,0.21421385
1400,1,0,1,1.031647
4535,1,1,0,0.13417147
11362,0,0,0,0.59598196
13884,0,0,0,0.35258058
9917,1,1,0,0.21006341
5813,1,1,0,1.2974292
5497,0,0,0,0.20070277
2189,1,1,0,0.21053647
331,0,0,0,0.31251886
5240,1,1,0,0.31505784
10585,1,0,1,1.0991507
8073,0,1,1,1.1539181
6564,0,0,0,0.10647725
5065,1,1,0,0.19109751
5046,1,1,0,0.064168476
15795,0,1,1,0.77108824
3817,1,1,0,0.1654765
2073,0,0,0,0.17197673
10769,0,0,0,0.25922003
166,0,0,0,0.6850379
14532,0,1,1,1.4028306
6722,0,0,0,0.2007176
74,0,0,0,0.3315743
7029,1,1,0,0.3387675
11862,0,0,0,0.21768683
13166,1,1,0,0.116235174
47,1,1,0,0.41458455
13043,1,1,0,0.30944106
640,0,1,1,1.3761402
15335,1,1,0,0.28199282
7724,1,1,0,0.089009695
13793,1,1,0,0.30415297
7835,1,1,0,0.21937557
16170,0,0,0,0.47576916
13741,0,0,0,0.15480684
14975,1,0,1,0.74547595
2956,0,0,0,0.20211957
10269,0,0,0,0.15834111
2274,0,0,0,0.22278433
2352,1,1,0,0.2812626
9043,0,0,0,0.26780885
1768,0,0,0,0.3505945
8875,1,1,0,0.17372611
11396,0,1,1,0.87300265
11039,1,1,0,0.22029011
3974,0,0,0,0.4255582
7343,1,1,0,0.987907
3174,1,1,0,0.28254473
10210,0,0,0,0.2750194
15135,1,1,0,0.25612795
3708,1,0,1,1.1717414
8372,1,1,0,0.4681592
600,1,0,1,1.5601705
9008,0,0,0,0.36241975
4677,1,1,0,0.26289064
7613,0,1,1,1.1730645
14583,0,0,0,0.2749197
16395,0,0,0,0.15739559
868,1,0,1,1.9173036
498,1,1,0,0.24067432
1039,1,1,0,0.48758537
11529,1,1,0,0.39675128
13870,0,0,0,0.22060564
5173,1,1,0,0.18518874
2678,1,1,0,0.20518698
9380,0,0,0,0.20714171
3730,1,1,0,0.17272294
14731,0,0,0,0.2538035
16200,1,1,0,0.4423075
1977,0,1,1,1.4777191
13796,1,1,0,0.12657298
365,1,1,0,0.5800566
11453,1,0,1,1.5872178
441,1,1,0,0.15088096
1049,0,0,0,0.08781699
4605,0,0,0,0.17700396
3874,1,0,1,1.1845772
8203,0,1,1,1.2548784
2891,0,0,0,0.14487906
2603,0,1,1,1.2380016
14267,1,1,0,0.14062917
12697,1,1,0,0.13365513
9545,1,1,0,0.17813565
5201,0,0,0,0.21864267
645,1,1,0,0.14009275
13819,1,1,0,0.3802271
16444,0,0,0,0.26416433
8320,0,0,0,0.32450944
1245,0,0,0,0.52251023
13425,1,1,0,0.2558197
4942,0,0,0,0.17584988
7817,1,1,0,0.28506127
4634,0,0,0,0.51177067
3496,0,0,0,0.3157856
860,0,1,1,1.1626189
8595,1,1,0,0.22956789
7157,1,1,0,0.29074228
5831,1,1,0,0.37873894
16102,1,1,0,0.13290226
3737,0,0,0,0.19258639
7918,0,0,0,0.2429528
3634,1,0,1,1.5804383
4201,0,0,0,0.33997378
14103,1,1,0,0.08988427
3289,0,0,0,0.37898076
11850,0,0,0,0.168219
4372,0,0,0,0.30160895
5849,1,0,1,1.168245
12803,1,1,0,0.19181533
5730,0,0,0,0.22959317
3006,0,0,0,0.12447604
2056,1,1,0,0.7959398
4035,1,1,0,0.3582129
6351,1,1,0,0.25861052
11265,1,1,0,0.19626813
3783,1,0,1,0.68313915
8786,0,0,0,0.19935611
15813,1,1,0,0.33381414
13345,0,0,0,0.21458171
8613,1,1,0,0.4405328
3631,1,1,0,0.14215733
91,1,1,0,0.11337957
15255,0,1,1,1.7301792
13963,1,1,0,0.35437602
13778,0,0,0,0.08648981
7829,0,0,0,0.45181674
8298,1,1,0,0.5301323
10345,1,1,0,0.13719584
482,1,1,0,0.56898165
10896,0,0,0,0.17388734
2990,1,1,0,0.25536466
13557,0,0,0,0.20028643
10209,1,1,0,0.26660895
1959,0,1,1,0.63737494
5707,1,1,0,0.14423664
10046,1,1,0,0.21011984
8356,0,1,1,1.6203218
7453,0,0,0,0.30455548
4187,1,0,1,0.6621602
3856,0,0,0,0.13393378
12235,0,0,0,0.14395085
13602,1,1,0,0.3548522
4125,1,1,0,0.29010716
11667,1,1,0,0.18792045
14031,0,1,1,1.6681964
10205,0,0,0,0.100655764
12090,0,0,0,0.42708945
2615,1,1,0,0.29192057
16220,0,1,1,1.7160513
10999,1,1,0,0.2680324
9498,1,1,0,0.14761159
4860,0,0,0,0.15798146
6468,1,1,0,0.18476348
10531,1,1,0,0.13581452
4771,1,0,1,2.2059336
8970,1,1,0,0.2959997
4896,0,0,0,0.30978885
6417,1,0,1,0.22062142
4505,0,0,0,0.9334182
9809,0,0,0,0.49234718
4492,0,0,0,0.1876858
11277,0,0,0,0.45549554
9746,1,1,0,0.18949366
362,1,1,0,0.20340233
4667,0,0,0,0.3244176
6419,0,0,0,0.6036232
8403,1,1,0,0.10887396
12048,1,0,1,1.5196292
10403,0,0,0,0.08137223
4801,0,0,0,0.18437384
14674,1,1,0,1.0064538
4547,1,0,1,1.8618715
11434,0,0,0,0.28959864
11240,1,1,0,0.06411894
9376,1,1,0,0.11271937
11051,1,1,0,0.18283325
4641,0,0,0,0.102144465
12122,1,1,0,0.17683737
8213,1,1,0,0.18180905
3538,0,0,0,0.26391804
7576,0,0,0,0.5089237
8945,1,1,0,0.28654265
5412,1,0,1,1.1196804
5508,0,0,0,0.17774543
10115,0,0,0,0.22307298
15735,1,1,0,0.35629073
7561,1,1,0,0.21040878
12881,0,1,1,1.0795689
2062,1,0,1,1.2246511
14025,0,1,1,1.3105296
10619,1,1,0,0.2036261
9210,0,0,0,0.5426578
12825,1,1,0,0.6957734
2999,0,0,0,0.18312651
1407,1,1,0,0.24523842
1898,0,0,0,0.3165192
9387,0,0,0,0.16500096
11061,1,0,1,1.7721561
13733,0,0,0,0.3453692
2006,0,0,0,0.5613214
10487,1,1,0,0.25198716
16073,1,1,0,0.106365986
5979,1,1,0,0.24519198
21,1,1,0,0.08055705
5056,1,1,0,0.4014822
552,1,1,0,0.18705738
4170,1,1,0,0.1424882
13804,0,0,0,0.06900552
14089,0,1,1,1.2010324
14685,0,1,1,1.0645015
155,1,0,1,1.8998923
5369,0,0,0,0.22919607
9002,1,1,0,0.2458774
671,1,1,0,0.20051764
12642,1,1,0,0.19705518
15402,1,0,1,1.8330193
5149,0,0,0,0.67234945
13036,0,1,1,1.6315137
11426,0,1,1,1.526221
4685,1,1,0,0.2823943
6851,0,0,0,0.14027283
4816,0,0,0,0.5345348
8219,0,0,0,0.19493334
15989,0,0,0,0.260441
4353,1,0,1,1.4400699
3080,0,0,0,0.12554194
3505,0,0,0,0.21912709
9283,1,1,0,0.23964502
14097,0,1,1,2.1001868
1874,0,0,0,0.2154351
9542,1,1,0,0.19109838
13627,0,0,0,0.1822446
4164,0,0,0,0.41866767
14234,1,1,0,0.31701213
6333,1,1,0,0.11882179
15930,1,1,0,0.17530602
11352,0,0,0,0.1338299
15951,1,1,0,0.21501543
1246,0,0,0,0.1597554
12277,1,1,0,0.12082898
4543,0,0,0,1.747362
15882,0,1,1,1.3600092
10381,0,0,0,0.7827166
13802,1,1,0,0.2541776
579,0,0,0,0.24150236
10084,0,0,0,0.30804965
8749,0,0,0,0.26371828
4031,1,1,0,0.42367885
8461,1,1,0,0.26021102
1514,0,1,1,1.5280087
8441,0,0,0,0.22577776
6347,1,1,0,0.3709086
7824,0,0,0,0.29688987
6013,1,1,0,0.19960336
5111,1,1,0,0.28418547
2963,0,0,0,0.4277397
9267,1,1,0,0.24807554
2481,0,0,0,0.23094772
2884,1,1,0,0.7747042
597,1,1,0,0.5015642
4271,0,0,0,0.20947665
8432,1,0,1,2.2717109
15096,1,1,0,0.8034437
12704,1,1,0,0.17713837
9200,0,0,0,0.22675534
4184,1,1,0,0.21517116
11333,0,0,0,0.06316646
10703,1,1,0,0.15820077
6693,1,0,1,0.8819477
12527,0,0,0,0.22545059
8668,1,1,0,0.15679522
7288,1,1,0,0.2793489
3603,0,0,0,0.13950668
14057,1,1,0,0.22119386
4321,0,0,0,0.1706113
11610,1,1,0,0.12499387
1289,0,1,1,0.15053216
6803,0,0,0,0.11084798
4862,1,1,0,0.4916473
10569,0,1,1,1.4803283
13565,0,1,1,1.7292163
8539,0,1,1,0.68009937
8630,0,1,1,1.1061449
11392,0,0,0,0.21031547
15518,0,0,0,0.18981554
10597,0,0,0,0.49434167
14980,1,1,0,0.49621007
5219,0,1,1,1.8552338
11190,0,0,0,0.28303853
13097,1,1,0,0.10189043
8405,0,1,1,2.013862
3792,0,0,0,0.09043916
1531,0,1,1,1.3703116
5142,1,1,0,0.7396211
2649,1,1,0,0.16238043
13083,1,1,0,0.5612433
23,1,1,0,0.14370018
13468,1,1,0,0.13963927
13883,1,1,0,0.2676241
12635,1,1,0,0.27642155
8795,0,0,0,0.34477603
7256,1,1,0,0.14316303
5606,1,1,0,0.4130116
10437,0,1,1,1.8870418
13809,1,1,0,0.21842271
11974,0,0,0,0.2405834
2699,0,1,1,0.479272
6539,1,1,0,0.16467622
2588,0,1,1,1.4165086
5164,1,1,0,0.22201684
2168,0,0,0,0.3351453
16146,0,0,0,0.42337605
4649,1,1,0,0.22700788
3293,1,1,0,0.37394354
408,0,0,0,0.45851383
5532,0,0,0,0.28909132
12571,1,0,1,2.2434847
12401,1,1,0,0.18225285
8552,1,0,1,0.63885826
1719,0,0,0,0.29641443
13634,1,1,0,0.3580307
3772,0,1,1,1.110781
10891,0,0,0,0.1831038
3589,0,0,0,0.19197433
2684,1,1,0,0.13378215
10869,1,1,0,0.46472383
15900,0,0,0,0.23956189
16002,1,1,0,0.09482858
7103,0,1,1,1.7036738
6798,0,0,0,0.15591924
16105,1,1,0,0.16337948
16088,1,1,0,0.52434427
12923,1,1,0,0.34903404
3907,1,1,0,0.6710178
7090,0,0,0,0.5224633
10610,0,1,1,0.8617915
14381,1,1,0,0.2415103
7315,1,1,0,0.29989743
130,1,1,0,0.23948571
11924,1,0,1,1.0442878
1716,0,0,0,0.23133865
8358,0,0,0,0.14824526
10145,0,0,0,0.149308
12561,0,1,1,1.4594095
304,1,1,0,0.9190198
2562,0,0,0,0.14113705
11146,1,1,0,0.2219943
2940,1,1,0,0.32790887
9065,1,1,0,0.12156154
989,1,1,0,0.17704777
4300,1,1,0,0.6020771
16280,0,0,0,0.34675455
9351,0,0,0,0.19323808
10301,1,1,0,0.17949033
10599,1,1,0,1.6603065
14850,1,1,0,0.15719828
15582,1,1,0,0.3516952
5666,1,1,0,0.3252083
14662,0,0,0,0.27715617
2686,1,1,0,0.2576328
6764,0,0,0,0.092658825
7061,0,0,0,0.09888592
93,1,1,0,0.6156322
9201,0,0,0,0.18427977
14174,0,0,0,0.39745405
5496,1,0,1,1.4768872
2322,1,0,1,1.7826853
10013,1,1,0,0.061398372
1491,1,1,0,0.16464885
3447,1,1,0,0.5921393
5819,1,1,0,0.3508814
12869,0,0,0,0.2602677
13206,0,0,0,0.17206927
10486,1,0,1,0.70218563
16388,1,1,0,0.68082076
8245,1,1,0,0.38456026
11006,1,1,0,0.34393355
2284,1,1,0,0.13753708
5676,1,1,0,1.2447908
13785,0,1,1,1.9000672
11149,0,0,0,0.19895376
4770,1,1,0,0.2387755
8911,1,0,1,1.1509356
7471,1,1,0,0.24218415
6901,0,0,0,0.1558415
2779,1,1,0,0.2143974
11675,0,0,0,0.74210614
10093,1,1,0,0.5542965
12768,1,1,0,0.28163865
2151,0,0,0,0.55599904
3044,1,1,0,0.24114929
11785,0,0,0,0.100132056
2069,1,1,0,0.41598755
4429,1,1,0,0.23864174
14631,0,0,0,0.36482653
12842,1,1,0,0.25966388
224,0,0,0,0.06721217
11387,0,0,0,0.19256398
1355,1,1,0,0.14973852
15920,1,0,1,1.9994932
972,0,1,1,0.23393863
8644,1,1,0,0.19478156
12528,1,1,0,0.29275045
3022,0,0,0,0.64660186
10365,0,0,0,0.6041425
14907,1,1,0,0.20722833
9097,0,0,0,0.20335872
5934,0,0,0,0.27010852
6966,0,0,0,0.24461399
15884,1,1,0,0.9102502
15765,0,0,0,0.32445097
6161,0,0,0,0.10251185
5241,0,0,0,0.104037575
8071,1,1,0,0.1704339
14144,0,0,0,0.20129374
1701,0,0,0,0.49591362
16022,1,1,0,0.26017442
14722,0,1,1,1.5645202
55,0,1,1,0.62909824
13593,0,0,0,0.17189603
15366,0,1,1,1.6551744
10484,0,0,0,0.29732034
13057,0,1,1,1.0609109
15675,1,1,0,1.1992587
15140,1,1,0,0.15738305
11213,1,1,0,0.11872049
1970,1,1,0,0.10337978
875,1,0,1,1.8258628
6978,0,0,0,0.14437307
15772,0,0,0,0.08985311
11383,0,1,1,2.080672
14441,1,1,0,0.20598401
7220,0,0,0,0.19426028
6132,1,1,0,0.17721796
1806,1,1,0,0.60871387
4503,1,1,0,0.24577093
8510,1,1,0,0.40487733
675,1,1,0,0.35555935
15268,0,0,0,0.2502922
7541,0,0,0,0.14349097
2876,1,0,1,0.30709895
9398,1,1,0,0.16785692
9614,1,1,0,0.29713064
8303,0,0,0,0.08943197
7676,0,0,0,0.3532679
9822,0,0,0,0.1681787
547,0,0,0,0.28990585
11566,1,1,0,0.24542598
9747,0,0,0,0.30034122
12543,1,1,0,0.18723859
3193,0,0,0,0.2744573
15320,0,0,0,0.2815925
6193,0,0,0,0.30762643
9414,0,0,0,0.3681979
11755,0,0,0,0.3320316
11970,1,1,0,0.124635905
400,1,0,1,0.27916378
12095,1,1,0,0.16480859
1331,0,1,1,1.9708145
7213,1,0,1,1.7812241
13780,1,1,0,0.22764464
9491,1,1,0,0.10665029
9913,0,0,0,0.45703912
3811,0,0,0,0.272178
9156,0,0,0,0.22806336
9257,1,1,0,0.20148389
9027,1,1,0,0.28614232
14344,1,0,1,1.2979878
13150,0,0,0,0.5792873
11622,0,0,0,0.26931888
1542,0,1,1,1.5716031
13702,0,0,0,0.124027446
9955,0,1,1,2.1578302
4069,0,0,0,0.17462309
6516,0,0,0,0.3110299
14254,1,1,0,0.40535972
13235,1,1,0,0.179116
10294,1,0,1,1.5816547
12830,1,1,0,0.43342644
15242,0,0,0,0.23979461
4002,1,1,0,0.21034212
2607,0,0,0,0.1973341
2664,1,0,1,1.6643233
8720,1,1,0,0.15362091
1241,1,0,1,1.481945
12018,1,1,0,0.10522065
9072,1,1,0,0.2503685
16222,1,1,0,0.15326905
13506,0,0,0,0.18140863
11393,1,1,0,0.259365
16062,0,0,0,0.2405566
14694,1,1,0,0.12758178
6947,1,1,0,0.26073176
7405,0,0,0,0.1624228
1022,0,0,0,0.13576728
12140,1,1,0,0.16928168
3688,0,0,0,0.22838433
5596,0,1,1,1.5335258
1336,1,0,1,1.988482
6469,1,1,0,0.32122475
13898,0,0,0,0.5803625
3632,1,1,0,0.06804488
10573,0,0,0,0.34129992
1158,1,1,0,0.099465966
8705,0,1,1,1.7724972
13776,0,0,0,0.25797865
7076,1,0,1,1.3894265
5077,1,1,0,0.22183537
5978,0,0,0,0.23088737
10512,0,1,1,1.399062
9728,1,1,0,0.1482436
11848,0,0,0,0.21330555
3583,1,1,0,0.2774328
12839,0,0,0,0.30196318
12615,0,0,0,0.3775426
9229,0,0,0,0.39463544
1627,1,1,0,0.20050885
11977,1,1,0,0.25725234
14155,0,0,0,0.23545001
11859,1,1,0,0.17637
12003,1,0,1,2.0330458
2535,0,0,0,0.22371645
4551,0,0,0,0.17752235
15972,0,1,1,1.5636153
10077,1,1,0,0.25949404
2134,0,0,0,0.1511615
5599,0,0,0,0.20664117
1389,0,0,0,0.37799618
2624,1,1,0,0.08872544
8468,0,1,1,0.79722214
11301,1,1,0,0.15709357
4434,0,1,1,1.3494277
11312,0,1,1,1.2639215
1797,1,1,0,0.29123124
4232,0,0,0,0.22386675
241,0,1,1,1.3447328
7339,1,0,1,1.8254256
1278,0,0,0,0.2710614
3089,0,1,1,1.1210141
14880,1,0,1,0.659481
9863,1,1,0,0.6917977
14380,1,1,0,0.20802453
9621,0,0,0,0.3833445
3894,0,1,1,1.5303835
16013,1,1,0,0.5960868
6958,0,1,1,2.3558738
13590,0,1,1,0.9812218
16190,1,1,0,0.10173246
3544,0,0,0,0.19397666
2643,0,0,0,0.2204346
8969,0,0,0,0.27336264
14366,0,0,0,0.16781199
7814,0,0,0,0.24583787
11901,0,0,0,0.1456986
1007,1,1,0,0.3932096
11062,1,0,1,1.3855522
15800,0,0,0,0.35393855
5936,0,1,1,1.5028505
16119,0,0,0,0.24081148
11197,0,1,1,1.7368671
1003,1,1,0,0.35695207
10185,0,1,1,1.1823974
3032,1,1,0,0.26798508
16111,1,1,0,0.11781812
10955,0,0,0,0.3071713
9706,1,1,0,0.178387
3988,0,0,0,0.21515667
15708,0,0,0,0.2679734
10030,1,1,0,0.5055667
1006,0,0,0,0.19426373
16218,1,1,0,0.3193741
2371,0,0,0,0.20593683
4573,1,1,0,0.17111906
7602,1,1,0,0.4828358
8175,1,1,0,0.33708152
7529,0,0,0,0.18055056
8620,1,0,1,1.8295463
1266,1,1,0,0.84583664
13510,0,1,1,1.4100449
7122,0,0,0,0.38593358
14771,0,1,1,2.072476
5268,0,0,0,0.1543652
6114,0,0,0,0.13538629
1251,1,1,0,0.20612274
3463,1,1,0,0.3090284
2835,1,1,0,0.57889575
6388,0,0,0,0.18755122
9442,0,0,0,0.46558145
16348,0,0,0,0.2414633
4117,0,0,0,0.09235868
5767,1,1,0,0.33355203
12922,0,0,0,0.21598652
13243,1,0,1,0.7402214
1658,0,0,0,0.22926821
15455,0,1,1,0.7996448
14868,0,0,0,0.43669504
6172,1,1,0,0.060910232
4748,0,0,0,0.54519117
5183,1,0,1,2.068368
8932,1,1,0,0.15880725
9707,0,0,0,0.2183563
12196,0,0,0,0.33936456
6227,0,0,0,0.45959747
2070,0,1,1,1.969089
8687,0,0,0,0.1363077
1972,0,0,0,0.45460808
15780,1,1,0,0.23925716
14686,0,0,0,0.20372248
5808,1,0,1,1.5821704
916,1,1,0,0.24209431
13516,0,0,0,0.39992785
3250,0,1,1,1.0088584
14784,1,1,0,0.22206408
13668,1,1,0,0.14850064
16413,0,0,0,0.3343853
6006,1,0,1,1.4264463
8508,0,0,0,0.30298698
9992,1,1,0,0.23439185
12951,0,1,1,1.2857816
13418,1,1,0,0.49557036
15020,1,1,0,0.2938849
466,1,1,0,0.15017666
14606,0,0,0,0.14230107
3711,0,0,0,0.38937956
16358,1,1,0,0.23328727
13692,0,0,0,0.2202524
9717,1,1,0,0.3287292
3436,0,0,0,0.25386703
10374,0,0,0,0.2423116
302,1,1,0,0.16105239
15359,1,0,1,0.8694856
15223,1,1,0,0.23497474
6020,0,1,1,0.60519224
7049,1,1,0,0.1867342
11193,0,1,1,1.3261162
12608,0,0,0,0.51201016
9835,1,1,0,0.19906084
13873,0,0,0,0.2376815
13536,1,1,0,0.217383
1255,1,1,0,0.22401595
4468,0,0,0,0.40961537
12203,0,0,0,0.2294541
15538,1,1,0,0.1251342
4494,1,1,0,0.11553142
3276,0,0,0,0.17496882
1378,0,0,0,0.20611826
6407,1,1,0,0.12388843
11843,0,0,0,0.21108456
6904,1,1,0,0.33768204
10274,0,0,0,0.44421712
10140,0,0,0,0.22784267
7269,0,1,1,1.6782116
3825,0,1,1,1.0225675
8471,1,1,0,0.14478828
7017,1,1,0,0.2242733
12368,1,1,0,0.31700426
11372,0,1,1,1.3326232
10738,1,1,0,0.16914307
3743,1,1,0,0.20416148
9050,0,0,0,0.32150578
15509,0,0,0,0.19163257
12201,0,0,0,0.3343345
6389,1,1,0,0.20827359
11391,1,1,0,0.18549684
12925,1,1,0,0.19638412
6264,0,0,0,0.43689585
2107,1,1,0,0.2196154
6498,0,0,0,0.16932948
8887,1,1,0,0.24545237
990,1,1,0,0.23875841
4843,0,0,0,0.28984493
162,1,1,0,0.2550694
9881,0,0,0,0.19885352
3530,0,0,0,0.64574975
6584,1,0,1,1.2100267
113,0,0,0,0.25102463
780,1,1,0,0.28780252
11429,1,1,0,0.31422696
11562,1,1,0,0.117982976
5196,0,0,0,0.45472717
1065,0,0,0,0.101771235
7117,1,1,0,0.5785566
16075,1,1,0,0.14329082
11891,0,0,0,0.45731354
8201,0,1,1,1.9099948
8575,0,0,0,0.24464644
9356,1,1,0,0.23066165
8501,0,0,0,0.27837294
7610,1,1,0,0.21794741
14960,0,1,1,1.1309297
8583,1,0,1,1.7209383
746,1,1,0,0.10559507
527,1,1,0,0.15066403
10218,0,0,0,0.30852944
14349,1,1,0,0.24527854
1720,1,1,0,0.24169071
9794,0,0,0,0.81987387
2590,0,0,0,0.14987376
8325,1,1,0,0.30584618
1334,0,0,0,0.113915935
15777,0,1,1,2.0327134
9456,0,0,0,0.42851484
11087,1,1,0,0.3325272
11638,0,1,1,1.6338736
15125,0,1,1,1.5391669
2240,0,1,1,0.50299984
8904,0,0,0,0.1946972
9239,0,1,1,1.3271613
10445,0,0,0,0.14406377
10500,1,1,0,0.17464212
11998,0,0,0,0.2634149
12928,1,1,0,0.07931435
4051,1,1,0,0.23186205
14425,0,0,0,0.24847412
8702,0,1,1,1.6313963
4965,0,0,0,0.25339925
921,1,1,0,0.17124392
14924,0,0,0,0.27972
4483,1,1,0,0.103359126
9426,1,1,0,0.120637655
8652,0,0,0,0.31234226
2158,1,1,0,0.14829406
414,0,0,0,0.4312937
3282,1,1,0,0.15873867
1931,1,0,1,1.2430055
11041,0,0,0,0.18994835
4118,0,1,1,1.5549644
10994,1,1,0,1.6966982
3857,1,0,1,1.2920233
15563,0,0,0,0.17945917
12284,1,1,0,0.26990536
8455,0,0,0,0.43922335
5051,0,0,0,0.30241612
3701,0,1,1,0.09816541
5492,1,0,1,2.3035293
10154,1,1,0,0.27035618
9198,0,1,1,1.2525995
3799,0,0,0,0.23858161
14127,0,0,0,0.8737959
401,1,0,1,1.0866357
15418,0,1,1,0.8061294
16473,0,0,0,0.25614837
9428,1,1,0,0.29289535
5225,0,0,0,0.14441279
4594,0,1,1,1.5255646
13049,1,1,0,0.21702144
13595,1,1,0,0.19658147
4218,0,1,1,1.6658918
4956,1,1,0,0.1512936
15870,0,0,0,0.5110225
169,1,0,1,1.3904792
5793,1,0,1,1.5804887
15094,1,1,0,0.1922827
2941,1,1,0,0.53550136
14829,0,0,0,2.4040928
122,1,1,0,0.22563773
2022,1,0,1,2.7070038
4287,0,0,0,0.2217636
6185,0,1,1,1.882898
11978,1,1,0,0.27900642
14778,0,0,0,0.22363801
12177,1,1,0,0.22917913
12549,1,1,0,0.14133973
14384,0,0,0,0.4861902
8059,1,1,0,0.33831605
10986,0,1,1,1.6348572
11824,1,1,0,0.73969847
6154,1,1,0,0.21790965
7361,0,0,0,0.122645
13446,1,1,0,0.18659306
13502,0,0,0,0.463385
15516,1,1,0,0.11184491
5195,1,1,0,0.19629948
6244,1,1,0,1.4464957
14816,0,0,0,0.2082469
4302,0,1,1,1.43717
13077,0,0,0,0.19651085
923,1,1,0,0.1397865
7444,1,1,0,0.12610778
14438,0,1,1,1.4793764
13625,0,0,0,0.30697823
6261,1,0,1,1.8809105
13594,0,1,1,1.0778625
2438,1,0,1,0.91583765
9908,1,0,1,2.9951346
8110,0,0,0,0.13809815
15273,1,1,0,0.31462827
432,0,1,1,0.7899381
471,0,0,0,0.20637071
524,0,1,1,2.0668685
5683,0,1,1,1.0942616
9997,0,0,0,0.20177904
10596,1,1,0,0.20903696
7279,0,0,0,0.22722057
10693,0,0,0,0.24586873
10315,0,0,0,0.2727973
9412,0,0,0,0.3962598
2192,0,1,1,1.5691493
9478,0,0,0,0.119052105
604,1,1,0,0.24295832
1094,0,0,0,0.27746552
15004,0,1,1,2.1252398
12078,1,1,0,0.29209307
15089,1,1,0,0.24002169
14561,1,0,1,1.132655
6945,0,0,0,0.58315474
8125,0,0,0,0.16982149
2465,0,1,1,1.5173991
15031,1,1,0,0.16217886
12958,0,0,0,0.14060132
15998,1,0,1,1.8028189
14916,1,1,0,0.4619295
554,1,1,0,0.2382974
7059,1,1,0,0.16799794
718,1,0,1,1.8382505
6183,0,0,0,0.4111415
647,1,1,0,0.12664546
2295,1,0,1,0.8771667
589,1,1,0,0.4401382
9137,0,0,0,0.29641318
9880,0,0,0,0.4703774
16043,1,0,1,1.4157274
9343,0,0,0,0.20627616
8137,1,1,0,0.27695492
4930,1,0,1,2.0713608
5170,0,0,0,0.21212217
195,0,0,0,0.13385078
5062,1,1,0,0.3009488
14246,1,1,0,0.09733081
14768,0,0,0,0.21988277
1237,0,1,1,1.5959707
3018,0,0,0,0.31856352
15114,1,1,0,0.39607328
13868,0,0,0,0.25971472
12700,0,0,0,0.24923189
8277,1,1,0,1.192267
2367,1,1,0,0.5176214
7258,0,1,1,1.0451801
6014,1,1,0,0.21245313
6645,0,1,1,1.5059633
11741,1,1,0,0.19112192
