Train_ID,Clean_Label,Noisy_Label,is_noisy,Training_Loss
505,1,1,0,0.22043823
506,0,0,0,0.2250546
507,0,0,0,0.31707036
508,0,0,0,0.323281
509,1,1,0,0.22874992
510,1,1,0,0.11606548
511,0,0,0,0.18338548
512,1,0,1,1.674288
513,1,1,0,0.11573435
514,1,1,0,0.78594553
515,1,1,0,0.6324679
516,1,1,0,0.3342524
517,1,1,0,0.45997843
518,0,0,0,0.19494395
519,0,0,0,0.21149686
520,1,1,0,0.35877144
521,1,1,0,0.20551684
522,0,0,0,0.18510404
523,1,1,0,0.3554452
524,0,0,0,0.20538105
525,1,0,1,2.2921653
526,1,1,0,0.15832657
527,0,1,1,0.8936347
528,1,1,0,0.32464916
529,0,0,0,0.24006182
530,0,0,0,0.2767112
531,1,1,0,0.23629257
532,1,1,0,0.2360965
533,0,1,1,1.8560508
534,1,1,0,0.4447405
535,1,1,0,0.50319964
536,1,1,0,0.15144086
537,1,1,0,0.26135704
538,0,0,0,0.44967476
539,0,0,0,0.18758838
540,1,0,1,1.6942018
541,1,1,0,0.15389507
542,1,1,0,0.39959505
543,1,1,0,0.22170906
544,1,1,0,0.19408368
545,1,1,0,0.27054092
546,0,0,0,0.2782299
547,0,1,1,1.6736974
548,0,1,1,1.5502195
549,0,0,0,0.2303445
550,0,0,0,0.2226727
551,1,1,0,0.23600622
552,1,1,0,0.65501624
553,0,0,0,0.20668305
554,0,0,0,0.19231704
555,0,0,0,0.17887777
556,0,0,0,0.18371488
557,1,1,0,0.1994237
558,0,1,1,1.5242764
559,1,1,0,0.23165397
560,1,1,0,0.49018425
561,1,1,0,0.6912312
562,0,1,1,1.7090896
563,0,1,1,1.7543101
564,0,0,0,0.19310749
565,0,0,0,0.25179023
566,0,0,0,0.2434797
567,1,1,0,0.24781197
568,0,0,0,0.51312006
569,0,0,0,0.32074407
570,0,0,0,0.17202732
571,1,1,0,0.23954934
572,0,0,0,0.5149
573,0,0,0,0.17838572
574,1,1,0,0.23154494
575,1,1,0,0.23265164
576,1,1,0,0.3178471
577,0,0,0,0.19027217
578,0,0,0,0.39802724
579,0,0,0,0.2042968
580,0,0,0,0.18419868
581,0,0,0,0.17899041
582,1,1,0,0.17611422
583,0,1,1,1.4497318
584,0,1,1,1.701986
585,0,0,0,0.19067122
586,1,1,0,0.21604213
587,0,0,0,0.3391347
588,1,1,0,0.2150214
589,1,1,0,0.2825985
590,0,0,0,0.28439826
591,1,1,0,0.16268818
592,1,1,0,0.14073989
593,1,1,0,0.8442248
594,0,0,0,0.23330776
595,0,0,0,0.22997944
596,0,0,0,0.30965284
597,1,1,0,0.14513613
598,1,0,1,1.2115242
599,1,1,0,0.40368238
600,1,0,1,1.293062
601,0,1,1,1.1588745
602,0,0,0,0.24227902
603,0,0,0,0.39641652
604,0,0,0,0.20242175
605,0,0,0,0.33069023
606,0,0,0,0.32938066
607,1,1,0,0.215181
608,1,1,0,0.63419664
609,0,0,0,0.19158632
610,0,0,0,0.27477273
611,1,0,1,1.0745746
612,0,0,0,0.30997726
613,0,0,0,0.21771963
614,1,1,0,0.29734918
615,0,1,1,1.8273916
616,0,0,0,0.20101775
617,1,1,0,0.42620522
618,1,1,0,0.1763294
619,0,0,0,0.19423133
620,1,1,0,0.27322236
621,1,1,0,0.40151012
622,1,1,0,0.27085584
623,0,0,0,0.17627294
624,0,1,1,1.5188732
625,0,0,0,0.16589367
626,0,0,0,0.28119835
627,1,1,0,0.17463052
628,0,0,0,0.20074412
629,1,1,0,0.15267931
630,0,0,0,0.36249924
631,0,0,0,0.1847849
632,0,0,0,0.17959465
633,0,0,0,0.19551979
634,1,1,0,0.61151886
635,1,0,1,1.6669662
636,1,1,0,0.26485783
637,0,1,1,1.5029193
638,1,1,0,0.510501
639,1,1,0,0.3041285
640,0,0,0,0.2500649
641,1,0,1,1.1867676
642,0,0,0,0.23635018
643,0,1,1,1.6493776
644,1,1,0,0.3203107
645,0,0,0,0.46123493
646,1,0,1,1.8654376
647,1,1,0,0.7067252
648,0,1,1,1.9049938
649,0,0,0,0.34874296
650,1,1,0,0.76203775
651,1,1,0,0.1677749
652,0,0,0,0.1937333
653,0,0,0,0.18170321
654,1,1,0,0.14368099
655,1,1,0,0.15934959
656,1,1,0,0.15120836
657,1,1,0,0.32725424
658,1,1,0,0.13331509
659,1,1,0,0.15374194
660,1,1,0,0.22611688
661,1,1,0,0.48726705
662,0,0,0,0.5686601
663,1,1,0,0.33449265
664,0,0,0,0.25347844
665,0,0,0,0.40798518
666,1,1,0,0.34462407
667,1,0,1,1.583798
668,1,1,0,0.13513076
669,1,1,0,0.24302535
670,0,0,0,0.15976728
671,1,1,0,0.2630272
672,1,1,0,0.32392108
673,1,0,1,1.3379725
674,0,0,0,0.17355828
675,1,1,0,0.7896749
676,0,0,0,0.23654714
677,1,0,1,1.4909405
678,1,1,0,0.4722154
679,1,1,0,0.16315004
680,0,0,0,0.27876478
681,0,1,1,1.1522784
682,0,0,0,0.22254542
683,0,0,0,0.19438651
684,1,1,0,0.23448664
685,0,0,0,0.24000461
686,0,0,0,0.2990697
687,0,0,0,0.1840186
688,0,0,0,0.22141428
689,0,0,0,0.18448786
690,0,0,0,0.17781359
691,1,1,0,0.26991534
692,0,0,0,0.1680589
693,0,0,0,0.17702803
694,1,1,0,0.2025893
695,1,1,0,0.24389069
696,0,1,1,1.4112201
697,0,0,0,0.23517436
698,1,0,1,1.4861995
699,1,1,0,0.18181492
700,1,1,0,0.2887939
701,1,1,0,0.1433592
702,1,1,0,0.26333064
703,1,1,0,0.29407746
704,1,1,0,0.27252635
705,1,1,0,0.06914036
706,0,1,1,1.5517993
707,0,0,0,0.18013778
708,1,1,0,0.55826145
709,1,0,1,1.1861501
710,1,0,1,0.7072859
711,0,0,0,0.2033671
712,0,0,0,0.18631823
713,1,1,0,0.25609788
714,0,0,0,0.15546922
715,1,0,1,1.2127624
716,0,0,0,0.5150163
717,1,1,0,0.27200347
718,1,1,0,0.27106804
719,0,1,1,1.7012786
720,1,1,0,0.25531507
721,0,0,0,0.23636562
722,0,0,0,0.20380522
723,0,1,1,1.1787646
724,0,0,0,0.14071327
725,1,1,0,0.2044102
726,1,0,1,0.96839076
727,0,1,1,1.7653025
728,1,0,1,0.96317947
729,1,1,0,0.75592595
730,1,1,0,0.71528655
731,1,1,0,0.7235136
732,1,1,0,0.2769167
733,0,0,0,0.26913217
734,0,1,1,1.4703333
735,1,1,0,0.20501937
736,0,0,0,0.2842018
737,0,0,0,0.19771619
738,1,0,1,1.0790865
739,1,1,0,0.2632763
740,1,0,1,1.0646127
741,1,0,1,0.7789523
742,1,1,0,0.29397216
743,1,1,0,0.1989528
744,1,1,0,0.19970043
745,0,0,0,0.21500832
746,1,1,0,0.65007347
747,1,1,0,0.8318429
748,1,1,0,0.32196927
749,1,1,0,0.3593109
750,0,0,0,0.28673312
751,0,0,0,0.16364905
752,0,0,0,0.36383858
753,1,1,0,0.6253071
754,0,0,0,0.21047688
755,0,0,0,0.25303647
756,0,0,0,0.26861662
757,1,1,0,0.6654431
758,1,0,1,1.4227853
759,1,1,0,0.21840028
760,1,0,1,0.64894676
761,0,0,0,0.22296987
762,1,1,0,0.21609333
763,1,1,0,0.24961446
764,1,0,1,1.8842437
765,0,1,1,1.0403464
766,1,1,0,0.13993834
767,1,0,1,0.6593983
768,0,0,0,0.2753053
769,0,1,1,1.3139461
770,0,1,1,1.6287044
771,1,1,0,0.47483003
772,0,0,0,0.28359088
773,0,0,0,0.46149084
774,0,0,0,0.18832718
775,1,1,0,0.30256796
776,1,1,0,0.17754093
777,1,1,0,0.45666927
778,1,1,0,0.8321918
779,1,0,1,0.75911486
780,1,1,0,0.24104598
781,1,1,0,0.7528722
782,0,0,0,0.15650892
783,0,0,0,0.2502435
784,0,0,0,0.20106874
785,0,0,0,0.31790903
786,0,0,0,0.19336966
787,1,1,0,0.1777568
788,0,0,0,0.18510523
789,0,0,0,0.229116
790,0,0,0,0.58634675
791,1,1,0,0.57963705
792,1,1,0,0.37569293
793,1,1,0,0.29133174
794,0,0,0,0.25341886
795,1,1,0,0.6018136
796,1,0,1,1.3336024
797,1,1,0,0.15664877
798,1,0,1,1.893897
799,1,0,1,1.7372828
800,1,1,0,0.23279276
801,0,1,1,1.789247
802,0,0,0,0.22442581
803,1,1,0,0.22298256
804,0,1,1,1.5105052
805,0,0,0,0.19130114
806,1,1,0,0.2259887
807,1,1,0,0.34104195
808,0,0,0,0.22907002
809,1,1,0,0.5847064
810,0,0,0,0.3730645
811,1,1,0,0.2613508
812,1,1,0,0.2520232
813,0,0,0,0.15956791
814,1,1,0,0.32389978
815,0,0,0,0.2150561
816,1,1,0,0.37082964
817,0,1,1,1.2566671
818,0,0,0,0.21312565
819,0,0,0,0.24137923
820,1,1,0,0.17427738
821,0,0,0,0.2953874
822,0,0,0,0.2429744
823,0,0,0,0.14970127
824,0,1,1,1.8776954
825,0,0,0,0.31151515
826,1,1,0,0.2553583
827,0,0,0,0.30472067
828,0,1,1,1.8263625
829,1,1,0,0.33690348
830,0,0,0,0.24463573
831,0,0,0,0.27009988
832,1,1,0,0.27457127
833,1,1,0,0.1061276
834,1,1,0,0.15797688
835,0,0,0,0.40195388
836,0,0,0,0.18613577
837,1,1,0,0.1924209
838,0,1,1,1.5596719
839,1,1,0,0.3715345
840,1,1,0,0.32073683
841,0,0,0,0.20848665
842,1,1,0,0.17840157
843,0,0,0,0.21839923
844,1,1,0,0.3356242
845,1,1,0,0.27527535
846,1,1,0,0.30070242
847,1,1,0,0.24180147
848,0,0,0,0.19775288
849,1,0,1,0.6798133
850,0,0,0,0.17986128
851,0,0,0,0.21443686
852,0,0,0,0.20191339
853,0,0,0,0.21975504
854,1,0,1,1.3559397
855,1,1,0,0.24455303
856,0,0,0,0.31932145
857,0,0,0,0.34390956
858,0,0,0,0.44408894
859,1,1,0,0.32969603
860,1,0,1,1.4595304
861,1,1,0,0.30504242
862,0,0,0,0.5344516
863,0,0,0,0.15854093
864,0,0,0,0.16057107
865,1,0,1,0.76641846
866,0,1,1,1.5584065
867,0,1,1,1.4028995
868,0,0,0,0.24722861
869,1,1,0,0.23759954
870,0,0,0,0.17275272
871,0,0,0,0.2168699
872,1,1,0,0.14705111
873,1,1,0,0.15921967
874,0,0,0,0.19162618
875,1,0,1,1.8894607
876,0,1,1,1.8497211
877,1,1,0,0.82737696
878,0,0,0,0.20851451
879,1,1,0,0.7118962
880,0,0,0,0.28597268
881,0,0,0,0.27415648
882,0,0,0,0.20991586
883,1,1,0,0.14027832
884,1,1,0,0.25444552
885,1,0,1,2.0648816
886,1,1,0,0.15439615
887,0,0,0,0.14339244
888,0,0,0,0.31980002
889,0,0,0,0.43430814
890,0,0,0,0.17239411
891,1,1,0,0.24747501
892,0,0,0,0.19649823
893,0,0,0,0.2253915
894,0,0,0,0.21920553
895,1,1,0,0.18115376
896,1,1,0,0.37932116
897,0,0,0,0.19657129
898,0,0,0,0.18938193
899,0,0,0,0.25596592
900,0,0,0,0.23692319
901,0,0,0,0.6010635
902,0,0,0,0.22730425
903,0,1,1,1.5824869
904,1,1,0,0.18095513
905,0,0,0,0.21168865
906,0,0,0,0.1789635
907,0,1,1,1.8379333
908,0,0,0,0.1656049
909,0,0,0,0.531466
910,1,0,1,1.9261467
911,0,0,0,0.21109328
912,1,1,0,0.42446503
913,0,1,1,1.861165
914,1,1,0,0.20078011
915,0,1,1,1.7390755
916,1,1,0,0.3112279
917,0,0,0,0.3298367
918,0,0,0,0.23672752
919,0,1,1,0.45697442
920,0,0,0,0.20560342
921,1,0,1,2.190367
922,0,0,0,0.25735307
923,1,0,1,1.4484246
924,1,0,1,1.3387855
925,0,0,0,0.18831967
926,1,1,0,0.4072373
927,0,0,0,0.38365918
928,0,0,0,0.43044838
929,1,1,0,0.3297885
930,0,0,0,0.29616338
931,1,1,0,0.24537537
932,1,1,0,0.1890302
933,0,0,0,0.34412208
934,1,1,0,0.3640958
935,1,0,1,1.854299
936,0,0,0,0.29377928
937,0,0,0,0.27986977
938,1,1,0,0.33806223
939,1,1,0,0.15722336
940,1,1,0,0.20809211
941,0,1,1,1.6492234
942,1,1,0,0.11929251
943,0,0,0,0.2194417
944,0,0,0,0.21152282
945,0,1,1,1.3523939
946,0,0,0,0.19838518
947,0,0,0,0.20822957
948,0,0,0,0.26196846
949,1,1,0,0.31873918
950,0,0,0,0.37419966
951,1,1,0,0.54105246
952,0,1,1,1.886767
953,0,1,1,1.8493608
954,1,1,0,0.32980454
955,0,0,0,0.28077
956,1,1,0,0.27579924
957,0,0,0,0.20072266
958,0,0,0,0.36024684
959,0,0,0,0.21719518
960,1,1,0,0.14376885
961,0,0,0,0.23545125
962,1,1,0,0.47874105
963,1,0,1,1.0407674
964,0,0,0,0.35561672
965,1,1,0,1.0741405
966,0,0,0,0.30169457
967,0,1,1,1.6282513
968,1,1,0,0.18239401
969,1,1,0,0.3893143
970,1,1,0,0.72722876
971,0,0,0,0.24863024
972,1,1,0,0.26957464
973,1,1,0,0.18785317
974,1,1,0,0.62395567
975,1,1,0,0.3103516
976,0,1,1,1.3129907
977,1,1,0,0.80688107
978,0,0,0,0.23038834
979,0,1,1,1.7160726
980,0,0,0,0.15006413
981,1,1,0,0.15812284
982,0,0,0,0.25763938
983,0,0,0,0.35699895
984,1,1,0,0.14371423
985,0,0,0,0.3440397
986,0,1,1,1.4807525
987,1,0,1,2.2881258
988,1,1,0,0.13942061
989,0,0,0,0.21989971
990,0,0,0,0.16808218
991,0,0,0,0.19421022
992,1,1,0,0.27861956
993,0,0,0,0.25283846
994,1,1,0,0.23999852
995,1,1,0,0.4574709
996,1,1,0,0.2671774
997,1,1,0,0.46978062
998,0,0,0,0.26863894
