Train_ID,Clean_Label,Noisy_Label,is_noisy,Training_Loss
155,1,1,0,0.2736892
156,0,0,0,0.28761128
157,0,1,1,1.3865806
158,0,0,0,0.5880002
159,1,1,0,0.2736892
160,1,1,0,0.51015055
161,1,1,0,0.78473705
162,1,1,0,0.86036444
163,1,1,0,0.2736892
164,0,0,0,0.28761503
165,1,1,0,0.61064446
166,1,1,0,0.2736892
167,0,0,0,0.28759697
168,1,0,1,1.4294877
169,0,0,0,0.28762496
170,1,1,0,0.2736892
171,0,1,1,0.7778301
172,1,1,0,1.0474265
173,1,1,0,1.0358248
174,1,1,0,0.2736892
175,1,0,1,1.4294877
177,0,1,1,0.96167034
178,0,0,0,0.28761074
179,1,0,1,0.3186877
180,0,0,0,0.28761968
181,0,0,0,0.7974467
182,0,0,0,0.8217647
183,1,1,0,0.2736892
184,1,1,0,0.84246093
185,1,1,0,0.36383957
186,0,0,0,0.2876186
187,0,0,0,0.2876009
188,1,1,0,0.2736892
189,1,1,0,0.80469644
190,0,0,0,0.9107336
191,0,0,0,0.5948389
192,0,0,0,0.28763703
193,1,1,0,0.1883161
194,0,1,1,1.3864745
195,1,1,0,0.2736892
196,0,0,0,0.6516213
197,0,0,0,0.2876194
198,0,0,0,0.80883455
199,1,1,0,0.2736892
200,1,1,0,0.90090364
202,1,0,1,1.4294877
203,0,0,0,0.8194569
204,0,0,0,0.53340906
205,1,1,0,0.2736892
206,1,1,0,0.2736892
207,0,0,0,0.58750665
208,1,0,1,0.7474957
209,0,0,0,0.5892249
210,0,0,0,0.28765902
211,0,0,0,0.28759786
212,0,0,0,0.69611466
213,1,1,0,0.57313836
214,1,1,0,0.2736892
216,0,0,0,0.6242529
217,1,0,1,0.7886059
218,1,1,0,0.2736892
219,1,1,0,0.2736892
220,1,1,0,0.2736892
221,1,1,0,1.1100135
222,0,0,0,0.7307314
223,1,1,0,0.2736892
224,1,0,1,1.4294877
225,0,0,0,0.28762317
226,1,1,0,0.2736892
227,1,1,0,0.7692996
228,1,1,0,0.5802119
229,0,0,0,0.28761905
230,1,1,0,1.2724507
232,0,0,0,0.57131475
233,1,1,0,0.61694586
234,1,1,0,0.2736892
235,1,1,0,0.7868039
236,0,1,1,1.3864489
237,1,1,0,0.54728174
238,0,0,0,0.28761682
239,0,1,1,0.7641569
240,1,1,0,0.941707
241,0,1,1,0.7824049
242,1,1,0,0.6671464
243,1,1,0,0.6317961
244,0,0,0,0.905756
245,0,0,0,0.28773317
246,1,1,0,0.75267375
247,0,1,1,0.9635554
248,0,0,0,0.47289476
249,1,1,0,0.5611663
251,1,1,0,0.2144787
252,0,1,1,1.3863969
253,0,0,0,0.8228403
254,0,0,0,0.6124781
255,1,1,0,0.70502144
256,0,0,0,0.6079102
259,0,0,0,0.28763667
260,1,0,1,0.636801
261,1,1,0,0.8033488
262,0,0,0,0.28762236
263,1,0,1,1.4294877
264,1,1,0,0.2736892
265,0,0,0,0.2876262
267,0,0,0,0.98223734
268,0,0,0,0.5662612
269,1,1,0,0.2736892
270,0,0,0,0.5782547
271,0,0,0,0.28762853
272,1,1,0,0.2736892
273,1,1,0,0.2736892
274,0,1,1,0.7522516
275,0,0,0,0.28762048
276,1,1,0,0.2736892
277,1,1,0,0.76809925
278,1,0,1,0.46914914
279,1,1,0,0.7289689
280,0,0,0,0.28763023
281,1,1,0,0.2736892
282,0,0,0,0.49446744
283,1,1,0,0.41799954
284,1,1,0,0.2736892
285,0,0,0,0.74361724
286,1,1,0,0.2736892
287,1,1,0,0.2736892
288,1,1,0,0.9486152
290,1,0,1,1.4294877
291,1,1,0,0.2736892
292,1,1,0,0.2736892
293,0,0,0,0.28762826
294,0,0,0,0.2876221
295,1,0,1,0.5347869
296,1,0,1,0.57612044
297,0,1,1,0.5763233
298,0,0,0,0.28761896
299,1,1,0,0.42537338
300,1,1,0,0.8800216
301,0,0,0,0.5165849
302,1,1,0,0.2736892
304,1,1,0,0.2736892
305,1,1,0,0.8919661
307,1,0,1,0.47575033
308,0,0,0,0.28763157
309,1,1,0,0.2736892
310,0,0,0,0.28762174
311,0,0,0,0.6121621
312,1,1,0,0.2736892
314,0,0,0,0.28762934
315,1,1,0,0.912904
316,1,1,0,0.2736892
317,1,1,0,0.31233412
318,1,1,0,0.9347511
319,1,0,1,1.4294877
320,0,1,1,0.18195954
321,1,0,1,0.5095845
322,1,1,0,1.0336733
323,1,1,0,0.2736892
324,0,0,0,0.28761378
325,0,0,0,0.2876229
326,0,1,1,1.386454
327,1,1,0,0.2736892
328,0,1,1,1.3864694
329,1,0,1,1.1301169
330,1,1,0,0.2736892
331,1,1,0,0.2736892
332,0,0,0,0.7444017
333,1,1,0,0.41480872
334,1,1,0,0.2736892
335,0,1,1,1.3864913
336,1,1,0,0.2736892
337,0,0,0,0.6637339
338,0,0,0,0.2876323
339,0,1,1,0.92444897
340,0,0,0,0.5277499
341,1,1,0,0.9190877
342,0,0,0,0.2876068
343,0,0,0,0.95960045
344,0,0,0,0.28761467
345,0,0,0,0.28763354
346,0,0,0,0.28763595
347,1,1,0,0.8400727
348,0,0,0,0.28764015
349,0,0,0,0.28762022
350,1,1,0,0.6370269
351,0,0,0,0.61626613
352,0,1,1,1.3864847
353,1,1,0,0.56398386
354,1,1,0,0.2736892
355,0,0,0,0.7918917
356,0,0,0,0.6383828
357,1,1,0,0.24769697
358,1,1,0,0.2736892
359,0,0,0,0.2876299
360,1,0,1,1.4294877
361,0,0,0,0.596507
362,1,1,0,0.2736892
363,0,0,0,0.7395288
364,1,1,0,0.9354728
365,0,0,0,0.4776639
366,0,0,0,0.287622
367,0,0,0,0.28763926
368,1,1,0,0.63845485
369,0,0,0,0.2876263
370,0,0,0,0.28763202
371,1,1,0,0.45915592
372,0,1,1,0.72965056
373,1,1,0,0.2736892
374,1,1,0,0.7085795
375,0,0,0,0.91464955
376,0,0,0,0.28763872
377,0,0,0,0.54748327
379,0,0,0,0.28759706
380,1,0,1,1.4294877
381,0,0,0,1.0270605
383,0,0,0,0.28763148
384,1,1,0,0.7719822
385,0,0,0,0.2876247
386,1,1,0,0.6332377
387,1,1,0,0.2736892
388,1,1,0,0.65008146
389,0,1,1,0.37857983
390,1,1,0,0.87735546
391,1,1,0,0.4230016
392,1,0,1,1.4294877
393,0,1,1,0.77446234
394,0,1,1,0.38605052
395,1,0,1,1.4294877
396,0,0,0,0.28762066
397,1,1,0,0.2736892
398,1,1,0,0.7878419
399,1,1,0,0.7064468
400,0,1,1,0.6829809
401,1,1,0,0.2736892
402,1,1,0,0.2736892
403,0,1,1,1.3865123
404,1,1,0,0.2736892
405,0,1,1,0.5225437
406,0,0,0,0.28762934
407,1,1,0,0.2736892
408,0,0,0,0.6721813
409,0,0,0,0.61567235
410,1,1,0,0.92679197
411,0,0,0,0.6207751
412,0,0,0,0.28764355
413,0,0,0,0.28761593
414,0,0,0,1.5635208
415,0,0,0,0.2876213
417,0,1,1,0.8085898
418,0,0,0,0.2876061
420,0,0,0,0.64917487
421,0,1,1,1.3864346
423,0,0,0,0.4031356
425,1,0,1,0.533162
426,0,0,0,0.49955833
427,0,0,0,0.28761172
428,1,1,0,0.2736892
430,1,1,0,1.0791157
432,1,1,0,0.34327707
433,1,1,0,0.88062614
434,1,1,0,0.2736892
435,0,1,1,0.64942986
436,1,1,0,0.600147
437,1,0,1,0.5394215
438,0,0,0,0.28761253
439,1,1,0,0.2736892
440,0,1,1,1.3865421
441,0,0,0,0.2875901
442,1,1,0,0.2736892
443,0,0,0,0.28760386
444,1,1,0,0.2736892
445,0,0,0,0.73345685
446,0,0,0,0.28760564
448,1,0,1,1.4294877
449,1,1,0,0.2736892
450,0,0,0,0.41633978
451,0,0,0,0.82008624
452,1,1,0,1.1180651
453,1,1,0,0.2736892
454,1,1,0,0.6539023
455,0,1,1,0.57273227
456,1,1,0,0.2736892
457,1,1,0,0.7875608
458,0,0,0,0.2876272
460,0,1,1,0.53414625
461,1,1,0,0.2736892
462,0,0,0,0.28763363
463,1,1,0,0.2736892
464,0,1,1,1.3864319
465,1,1,0,0.2736892
466,0,0,0,0.28763613
467,0,0,0,0.28762755
468,1,1,0,0.5817128
469,1,1,0,0.2736892
470,1,1,0,0.7302752
471,1,1,0,0.2736892
472,0,0,0,0.60008425
473,0,0,0,0.28761387
474,1,1,0,0.9128144
475,1,1,0,0.790275
476,1,1,0,0.2736892
477,1,1,0,0.2736892
479,0,0,0,0.73032373
481,0,0,0,0.28760394
482,1,1,0,1.2413439
483,0,0,0,0.28761378
484,1,1,0,0.2736892
486,1,1,0,0.64558506
487,1,1,0,0.2736892
488,1,1,0,0.88714695
489,0,1,1,0.7333818
490,0,1,1,1.386485
491,1,1,0,0.2736892
492,1,1,0,0.2736892
493,1,1,0,0.2736892
494,1,1,0,0.2736892
495,1,1,0,0.2736892
496,0,0,0,0.72789276
498,0,1,1,1.3865118
499,0,0,0,0.2876112
500,1,1,0,0.2736892
501,0,0,0,0.53121054
502,0,0,0,0.5687629
503,1,1,0,0.6946237
505,1,0,1,0.8594074
506,1,1,0,0.815572
507,0,0,0,0.2876169
508,1,0,1,1.4294877
509,1,1,0,0.6941047
510,0,0,0,0.7845167
511,0,0,0,0.28763703
512,1,1,0,0.6787104
513,1,1,0,0.8202085
514,1,1,0,0.2736892
515,1,1,0,0.2736892
516,1,1,0,0.7571311
518,1,1,0,0.2736892
519,1,1,0,0.2736892
520,0,0,0,0.2876299
521,0,0,0,0.20518036
522,1,1,0,0.42444742
523,1,1,0,0.2736892
524,1,1,0,0.3907659
525,0,0,0,1.087894
526,1,0,1,1.4294877
527,0,1,1,0.66683185
528,1,1,0,0.36467692
529,1,1,0,0.9821638
530,0,0,0,0.28773826
531,1,1,0,0.8041106
532,0,0,0,0.28762677
533,1,1,0,0.2736892
534,1,1,0,0.92155594
535,0,0,0,0.60191244
536,1,1,0,0.5942627
537,0,0,0,0.28763926
539,1,1,0,0.75447005
540,1,1,0,1.4446892
541,0,0,0,0.28760573
542,1,1,0,0.93233824
543,1,1,0,0.2736892
544,0,0,0,0.28762156
545,0,1,1,0.6928092
546,1,0,1,1.4294877
547,0,0,0,1.0236843
548,0,1,1,0.8825087
549,0,0,0,0.28764534
550,1,0,1,1.4294877
551,0,0,0,0.6721365
552,0,0,0,0.51485133
553,0,0,0,0.28761834
554,1,1,0,0.58153325
555,0,1,1,1.3865118
556,0,0,0,0.28761423
557,1,1,0,0.8500446
558,1,0,1,1.3163297
559,0,0,0,0.59236854
560,1,1,0,0.2736892
562,0,0,0,0.28763363
563,0,0,0,0.28763407
564,0,0,0,0.28763586
565,1,1,0,0.4939335
566,0,0,0,0.28760993
567,1,1,0,0.2736892
568,1,1,0,0.2736892
569,1,0,1,1.4294877
570,1,1,0,0.75772154
571,1,1,0,0.2736892
572,0,0,0,0.59990704
573,0,0,0,0.2876144
575,1,1,0,0.2736892
576,1,1,0,0.2736892
577,0,0,0,0.56311387
578,0,0,0,0.2875884
579,1,1,0,0.75377905
580,1,1,0,0.6867519
581,1,1,0,0.80273855
582,1,1,0,0.2736892
583,1,1,0,0.2736892
584,0,0,0,0.2876246
585,0,0,0,0.7499609
586,1,0,1,1.4294877
587,1,1,0,0.98557746
588,0,1,1,1.386465
589,1,0,1,0.6408577
590,1,1,0,0.2736892
591,0,0,0,0.2876077
592,0,0,0,0.28761467
593,0,0,0,0.2876178
594,1,1,0,0.2736892
595,0,0,0,0.5344965
596,1,1,0,0.2736892
597,0,1,1,0.4271972
598,1,1,0,0.7575877
599,0,0,0,0.28763103
600,0,1,1,0.8283402
601,0,0,0,0.5181682
602,0,1,1,1.386519
603,1,1,0,0.2736892
605,1,1,0,0.86773294
606,1,1,0,0.2736892
607,1,1,0,0.6383171
608,0,1,1,1.3864982
609,1,1,0,0.75263745
610,1,1,0,0.2736892
611,1,1,0,1.2660342
612,0,0,0,0.25686774
613,0,1,1,0.74560004
614,0,0,0,0.28761825
615,1,0,1,1.4294877
616,1,1,0,0.2736892
617,1,1,0,0.27350098
618,0,0,0,0.28760466
619,0,0,0,0.2876044
620,0,0,0,0.28761816
621,0,0,0,0.97690356
622,0,0,0,0.66894615
623,0,0,0,0.6333277
624,0,0,0,0.5055574
625,0,0,0,0.28763112
626,1,1,0,0.7748752
627,1,1,0,0.7883183
628,0,1,1,0.86083436
629,0,1,1,1.3864591
630,1,1,0,1.293816
631,1,1,0,0.2736892
632,0,0,0,0.55936915
633,1,1,0,0.2736892
634,0,0,0,0.5362077
635,1,0,1,0.6321863
636,1,1,0,0.7584606
637,1,0,1,1.4294877
638,1,1,0,0.2736892
639,1,1,0,0.2736892
640,1,0,1,0.9625243
641,0,0,0,0.2876474
642,1,1,0,0.69773275
643,0,0,0,0.2876246
644,1,1,0,0.2736892
645,1,1,0,0.6456721
646,0,0,0,0.28763372
647,0,0,0,0.8099631
648,1,1,0,0.45967352
649,0,0,0,0.28761512
650,0,0,0,0.5588321
651,0,1,1,1.386508
652,1,1,0,0.2736892
653,1,1,0,1.0766479
654,0,1,1,1.3864409
655,1,1,0,0.89176315
656,0,0,0,0.651493
657,1,1,0,0.2736892
658,0,0,0,0.4515948
659,0,0,0,0.28761128
660,1,0,1,0.9903765
661,1,1,0,0.4746971
662,0,1,1,0.38655683
663,0,1,1,1.3864409
664,0,0,0,0.28760958
665,1,1,0,0.9208895
666,0,1,1,1.3864951
667,0,1,1,1.3864474
668,1,1,0,0.27500844
669,0,1,1,0.5375388
670,0,1,1,1.3864036
671,0,0,0,0.28761423
672,0,0,0,0.28762415
673,1,1,0,0.68286556
674,1,0,1,1.4294877
675,1,1,0,0.7164353
676,0,1,1,1.3865137
677,1,0,1,1.4294877
678,1,1,0,0.2736892
679,0,0,0,0.7009466
680,0,0,0,0.28762764
681,0,0,0,0.287623
682,1,1,0,0.2736892
683,0,0,0,0.287627
684,0,0,0,0.62013245
685,0,0,0,0.6109465
686,1,0,1,1.4294877
687,0,0,0,0.28760806
688,1,0,1,0.518011
689,0,0,0,0.63959587
690,0,1,1,1.3864975
691,1,1,0,0.84306246
692,0,1,1,1.3865159
693,0,0,0,0.2876289
694,1,1,0,0.2736892
695,0,0,0,0.28760904
696,0,0,0,0.28761476
697,1,1,0,0.26293436
698,1,1,0,0.2736892
699,1,1,0,0.2736892
700,0,0,0,0.4909489
701,0,0,0,0.6859228
702,1,1,0,0.2736892
703,0,0,0,0.70154935
704,0,0,0,0.2876094
705,1,1,0,0.2736892
706,0,0,0,0.28763515
707,0,1,1,1.3864733
708,0,0,0,0.28774512
709,1,0,1,0.48667502
711,0,0,0,0.645139
712,0,1,1,1.3864956
713,1,1,0,0.7674706
715,0,0,0,0.8504046
716,0,0,0,0.28773826
717,0,0,0,0.5805935
718,0,0,0,1.2241669
719,1,1,0,0.85833216
720,0,0,0,0.9126394
722,1,1,0,0.2736892
723,0,0,0,1.116862
724,0,0,0,0.2876203
725,1,1,0,0.2736892
726,0,1,1,0.6500394
727,0,0,0,0.28763103
728,1,0,1,1.4294877
729,0,0,0,1.1754484
730,1,1,0,0.2736892
731,0,0,0,0.2876322
732,1,0,1,0.9007197
733,1,1,0,0.2736892
734,1,1,0,0.2736892
735,0,0,0,0.39772335
736,1,1,0,0.2736892
737,1,0,1,0.95573044
738,0,0,0,0.2876009
739,0,0,0,0.537565
740,0,0,0,0.58251417
741,0,0,0,0.28762245
742,0,1,1,1.3864743
743,1,1,0,0.9180287
744,1,1,0,0.71832556
745,1,0,1,1.4294877
746,0,0,0,0.28762576
747,0,0,0,0.70498425
748,0,0,0,0.51925087
749,0,1,1,0.7575877
750,1,1,0,0.62262946
751,0,0,0,0.2876238
752,0,1,1,0.72212756
753,1,1,0,0.920225
754,0,0,0,0.5830114
755,0,0,0,0.2876061
756,0,0,0,0.31003323
757,1,1,0,0.2736892
759,1,1,0,0.2736892
760,1,1,0,0.50630176
761,0,0,0,0.4191763
762,0,0,0,0.2876043
763,0,0,0,0.4759065
764,0,0,0,0.5799274
765,0,1,1,1.386411
766,0,0,0,0.74578977
767,1,0,1,0.5650816
768,0,0,0,0.28761995
769,1,0,1,1.0536997
770,1,1,0,0.2736892
771,0,0,0,0.2876228
772,0,0,0,0.28762192
774,1,1,0,0.2736892
775,0,0,0,1.1620786
776,1,1,0,0.6098728
777,1,1,0,0.2736892
778,0,0,0,0.2876238
779,1,1,0,0.2736892
780,0,0,0,0.80650353
781,1,1,0,0.2736892
782,1,1,0,0.2736892
784,0,0,0,0.28761512
785,0,0,0,0.28761557
786,1,1,0,0.2736892
787,0,0,0,0.28761244
788,1,0,1,0.51336527
789,0,1,1,0.8917678
790,0,0,0,1.1721467
791,1,1,0,0.6905633
792,1,1,0,0.7828365
793,1,0,1,0.7519974
794,0,0,0,0.86054516
795,1,1,0,0.2736892
797,0,0,0,0.5505516
798,1,1,0,0.2736892
799,0,0,0,0.28763247
800,0,0,0,1.4509571
801,1,1,0,1.0456526
802,1,1,0,0.2736892
803,0,0,0,0.633778
804,0,0,0,0.28762677
805,1,1,0,0.77376777
806,1,1,0,0.2736892
807,1,1,0,0.2736892
808,0,0,0,0.2876364
809,0,0,0,0.5222527
810,1,1,0,0.2736892
811,0,0,0,0.2876221
812,1,0,1,1.4294877
813,0,0,0,0.70600873
814,0,0,0,0.28761217
815,0,0,0,0.6056628
817,1,1,0,0.2736892
818,1,1,0,0.62624305
820,1,1,0,0.6574648
821,0,0,0,0.28761467
822,1,1,0,0.77377784
823,1,1,0,0.49838427
824,0,1,1,0.7839668
825,0,0,0,0.57056314
826,0,0,0,0.28761208
827,1,1,0,0.57789785
828,1,1,0,0.6141557
829,1,0,1,1.4294877
830,0,1,1,0.8566537
831,1,1,0,0.2736892
832,0,0,0,0.5411678
833,1,1,0,0.73696345
834,1,1,0,0.2736892
835,0,0,0,0.28762943
836,0,0,0,0.28762844
837,1,1,0,0.2736892
838,0,0,0,0.28762853
839,0,0,0,0.28760144
840,1,0,1,1.4294877
841,0,0,0,0.28762156
842,0,0,0,0.28763407
843,1,0,1,0.73597455
845,1,0,1,1.4294877
846,0,1,1,0.66664845
847,0,0,0,0.28761342
848,1,0,1,1.4294877
849,1,1,0,0.9379045
851,0,0,0,0.28760555
852,1,1,0,0.71959007
853,0,0,0,0.49798688
854,1,1,0,0.8337856
855,0,0,0,0.87940145
856,1,0,1,0.46133745
857,0,0,0,0.48108348
858,1,1,0,0.7957051
859,1,1,0,0.33406326
860,1,1,0,0.2736892
861,0,0,0,1.4190412
862,1,1,0,0.2736892
863,1,1,0,0.2736892
864,0,0,0,0.28762415
865,0,0,0,0.28762138
866,1,0,1,0.65389615
867,0,0,0,0.28761172
868,0,1,1,1.3865657
869,0,0,0,0.64939684
870,1,0,1,1.2991812
871,0,0,0,0.2876195
872,0,0,0,0.28761172
873,0,0,0,0.28763926
874,0,0,0,0.2876264
875,0,1,1,0.7470202
876,0,1,1,1.3861079
878,1,1,0,0.6803148
879,0,1,1,1.3864937
880,1,1,0,0.71939987
881,1,1,0,0.2736892
882,0,1,1,0.7206274
883,0,1,1,0.5857222
884,0,0,0,0.28761467
885,1,1,0,0.2736892
886,0,0,0,0.28762084
887,1,0,1,0.81578165
888,1,1,0,0.2736892
889,0,0,0,0.2876044
890,1,0,1,0.3226072
891,0,0,0,0.2876289
892,1,1,0,0.2736892
893,1,0,1,1.4294877
894,0,1,1,0.66428584
895,0,0,0,1.0784137
896,1,1,0,0.2736892
897,1,1,0,0.2736892
898,0,0,0,0.29082224
899,1,0,1,0.8420933
900,0,0,0,0.28764185
901,0,1,1,0.80324507
902,0,0,0,0.2876053
903,1,1,0,1.113328
904,1,1,0,1.1371021
905,0,0,0,0.54157543
906,0,0,0,0.28762504
907,0,0,0,0.8443236
908,1,0,1,0.5333262
910,0,0,0,0.28761852
911,1,1,0,0.2736892
913,0,0,0,0.28761244
914,1,1,0,0.7424139
915,1,1,0,0.2736892
916,0,0,0,0.8416433
918,1,1,0,0.7280934
919,0,0,0,1.0254145
920,1,1,0,0.2736892
921,1,0,1,1.4294877
922,1,1,0,0.76927024
924,1,1,0,0.76666975
925,0,0,0,0.7771536
926,1,0,1,1.4294877
927,1,1,0,0.6388985
928,0,1,1,0.56743634
929,0,1,1,0.6344069
930,1,0,1,0.53123873
931,0,1,1,0.9530337
932,1,1,0,0.2736892
933,1,1,0,0.8176513
934,1,0,1,1.4294877
935,0,0,0,0.8170808
936,0,1,1,1.3863724
937,1,0,1,0.7578142
938,0,0,0,0.28761342
939,0,0,0,0.6330685
940,1,1,0,0.2736892
941,1,1,0,0.8628827
942,0,0,0,0.28763407
943,1,1,0,0.16837294
944,0,1,1,0.7462331
945,1,1,0,0.2736892
946,1,1,0,0.5435594
947,1,1,0,0.2736892
948,0,1,1,1.3864642
949,0,0,0,0.5207387
950,0,0,0,0.28763247
952,1,0,1,0.8788473
953,0,0,0,0.28761253
954,0,0,0,0.57120633
955,0,1,1,1.3865211
957,0,0,0,0.28761002
958,1,1,0,0.2736892
959,1,0,1,0.80224335
960,0,0,0,0.59322286
961,1,1,0,0.49263602
962,0,0,0,0.60799265
964,0,1,1,0.94640195
965,0,0,0,0.6067851
966,0,0,0,0.2876255
967,1,0,1,0.9627365
968,0,0,0,0.28761807
969,0,0,0,0.54736453
970,0,0,0,0.73806113
972,0,1,1,1.3864396
973,0,0,0,0.28760475
974,1,1,0,0.2736892
975,0,1,1,1.3865162
976,0,0,0,0.2876237
977,1,1,0,0.2736892
978,1,1,0,0.8628777
979,1,1,0,0.6916291
980,1,1,0,0.8396111
981,0,1,1,0.84989053
982,0,0,0,0.49546614
984,0,0,0,0.31077918
985,1,1,0,0.2736892
986,0,0,0,0.5977879
987,1,1,0,0.51353097
988,1,1,0,0.690862
989,1,0,1,0.78678864
990,1,1,0,0.2736892
992,1,0,1,1.4294877
993,0,0,0,0.6350656
994,1,1,0,0.96894985
995,1,1,0,0.72890425
996,1,1,0,0.2736892
997,0,0,0,0.65503204
998,0,0,0,0.50792474
999,1,0,1,1.4294877
1000,0,0,0,0.39614496
1003,1,0,1,1.4294877
1004,1,1,0,0.8273629
1005,0,0,0,0.28763068
1006,0,0,0,0.2876272
1007,1,0,1,1.4294877
1009,1,1,0,0.6067707
1010,0,0,0,0.28763193
1011,0,1,1,1.3864682
1012,0,1,1,0.81602883
1013,1,1,0,0.2736892
1014,0,0,0,0.7088476
1015,0,0,0,0.28763363
1017,0,0,0,0.28763488
1018,1,1,0,0.40020585
1019,1,1,0,0.2736892
1020,0,0,0,0.28761646
1022,0,0,0,0.68045723
1023,1,1,0,0.9306369
1024,0,0,0,0.2876305
1025,0,1,1,0.67997056
1026,0,0,0,1.4604561
1027,0,1,1,0.58076096
1028,1,1,0,0.2736892
1029,0,0,0,0.75841135
1030,1,1,0,0.2736892
1031,0,0,0,0.287606
1033,1,1,0,0.9318571
1034,0,0,0,0.28761718
1035,1,1,0,0.2736892
1036,1,1,0,0.59967124
1037,0,0,0,0.28762755
1038,1,0,1,0.785368
1039,0,0,0,0.67457414
1040,1,1,0,0.2736892
1042,1,1,0,0.2736892
1043,0,0,0,1.0013502
1044,0,0,0,0.2876017
1045,1,0,1,1.4294877
1046,0,0,0,0.7832008
1047,1,0,1,1.4294877
1048,0,0,0,0.5586223
1049,1,1,0,1.04626
1050,0,0,0,0.47664675
1051,0,1,1,1.386446
1052,1,0,1,1.4294877
1053,0,0,0,0.28761137
1054,1,1,0,0.7339732
1056,1,1,0,0.28368595
1057,0,1,1,0.91775256
1058,0,0,0,0.28760993
1059,1,1,0,0.8057839
1060,1,1,0,0.2736892
