feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,label,id
-0.07018277080543467,-2.3919758583667443,1.773693781232996,-2.732280907375361,0.39282470484240806,-1.752714157726027,-2.3537532852985175,-2.5358237922370437,1.1468714900463952,0.7561529323807448,0.20838280794755248,-2.0417348684242906,-0.24717738252059693,-0.6819842479977986,-1.0016200098949155,-0.2811002928859549,1.7976865268495226,0.6408428612670098,-0.5711789897827968,0.5725827813561586,0,12
-0.5626678336681141,-1.648957954041368,2.1692940642552454,2.632974936098856,5.707361536638571,-1.9175043967649819,-2.293728532572721,0.7047593008198696,-0.31553705793803244,-0.2944149813473427,-0.3486521344078592,-0.3492577043184288,-0.3216350512173826,2.076747983560841,0.38193545223155334,0.43004164719106963,1.0302834540318422,0.23878915902651351,-0.2590421458207031,-0.19634984908497827,1,13
-1.7752428465028056,0.8480141493120994,1.3539998222712575,1.0008814851210308,1.5282862314920913,0.16102680349456577,2.028150996500572,-1.4285529143263713,-0.3641863834631017,-4.309979646525726,0.7589285897867651,0.2811914239693758,0.10420110395187607,-0.06259312789952241,-0.7539645888666763,-0.28067507686677406,-1.6929568141953855,-0.09833962679474989,-0.9885911071509175,-1.103589317215771,1,14
-1.3193993197950524,0.27425543787638595,0.5038783226803925,-1.3811432383275022,-1.9276608303451495,0.3180018145951329,-2.6331763875402134,-1.7105512128663833,-0.7229140483351384,-2.6930013905134516,0.5583269125217224,0.0760053914124115,0.5387559924463692,-0.9206735930793662,0.169360824036078,-1.4137144969049802,-0.11122606134870032,-0.9039076414647897,-0.7355299425897666,1.2360931752104374,0,15
1.94738285413181,1.7093131855206265,1.2812143568979564,-0.1048411242486158,0.13355182582605785,-0.8350571319163285,-0.40734966642114423,-4.422739838914852,-1.6710482972417326,0.0758725937410416,-1.1701130260593595,-1.8019804375800197,0.541462728204788,0.7591551603026468,-0.5765104007267194,-2.59104229214491,-0.5462444482524828,0.3918040054025465,-1.4789115687741288,0.18335991977915564,1,16
-1.2191037910585751,-0.2016686725899295,0.617389489916231,-3.682840532853678,1.9171107026234941,1.8167203050136955,-0.7184181816443718,-1.0497963704174476,0.5099039158388541,1.4140757897362999,0.6628812686674127,1.173473857485325,0.18102155870370695,-1.2968319479558466,0.3996879517526416,-0.651356893791829,-0.5286166817497568,0.5863640187550933,1.2382830714336357,0.02127157673606165,0,17
-1.983292762919012,-0.4751375047467099,1.9966654033125306,-1.6446928534981986,-0.24121182548811482,1.6009183599034191,1.3961165682467453,1.3175823628037615,1.416427054074618,4.260502744055852,0.14088624691120394,-1.7684393655628516,0.32316771418478146,-0.14760258629866868,-0.46603650186824225,-1.5947030672667954,0.5136001065697166,-0.5327008396619114,-1.169916835710288,-2.8722622132816493,0,18
-1.3126523646398593,0.29545709636006445,2.591937594385896,1.1667745665220486,0.9393149488877053,-0.23563856361214697,-0.4354500340483485,0.9553006706083842,-2.0710786671681403,-0.9643037370737433,0.11327041053776446,-1.4382779783173667,0.9192289345752035,-0.668144085538994,1.8732977762175456,1.0800480657146485,-0.4473218956587512,1.281016361735113,0.0678555105274033,0.8527736751222195,1,19
-1.7739157774488659,-1.6349556422036842,-0.021534836534843782,0.5423030044303441,-5.616008652196551,1.1460118818431804,-1.038246442906026,0.4801541771008464,1.979941599001437,1.642518359686078,1.1070806692869728,-0.12038116395359824,-2.172669546014036,0.8474216771504216,-0.5353281859539227,-0.09053328230416077,0.33198033056901455,0.1904996797790664,0.7094518171390395,-0.43548637056984335,0,20
0.630049028869611,3.4306787322599708,-0.9924502355327536,1.0533217087464775,0.0066838401324804675,1.4588202644715822,1.1260402867274106,-1.8220739160299804,-2.1373875381912497,0.8311429247044435,1.9011906857530074,-0.060660813814620775,-0.7084067669104628,-1.5137143926128271,-1.803139676255945,-1.5841359430054898,0.2671266510114834,0.5087250232299338,-1.5811907020321334,0.8950383140761154,1,21
-2.9765935108766906,-0.7725373238222797,2.4012196911128276,-2.6519395884138284,-1.7610399599796032,1.2958830483185686,-3.6288031951601885,4.447296687800412,1.9486632719451369,2.8207989335040518,0.5462842480036996,0.0064222698109378164,-0.4363858905265686,-0.10960980392583083,-0.08836295920533532,-0.3700110298821277,-0.25879606266710237,1.598647170504717,0.5609194479412387,-0.29548031802916036,0,22
0.6825089632204757,-1.6050925059422299,0.22740190602629484,1.964528537263042,2.4204190550503624,2.982993412472605,-1.416161828529972,0.025968614179155303,0.9467585971457655,1.6535809612854053,-0.971656734541286,-1.3796181647889305,-0.6267172245899651,0.8623934723827588,0.9531250453760867,0.513085420097293,0.7250957868479971,0.5161782871149584,-0.6414815952229522,0.43192254467394064,1,23
0.02312695897261996,0.5744876165524139,0.015077040846553702,-0.058198999434081466,0.5974190598114593,-1.684296270169952,0.23875832255359386,-3.6267141074049025,-2.596968677947041,-1.800340017324742,0.9653974845911707,1.2361307218062179,0.08865759096143744,0.1973157074055956,-0.6176518954343502,-0.31607285602704976,0.6157711497711416,1.2038844371688162,-0.13944627568099954,-0.4501892648514116,1,24
1.3355622165641643,2.624222987052673,3.537539319821697,2.4372746961645184,1.628302933557375,1.9670559756899362,0.3474891221629467,1.0771577845232434,-0.1653561463546721,0.05102736543735764,-1.111457956937032,0.24650477843200488,0.49822174849678513,1.1401490385212665,1.5805406865683735,-1.0150941918278686,-0.8108575112103382,-1.2575778589146163,-0.23401985910698136,0.4663583744463345,1,25
-1.895414093495206,-0.02889435414608421,2.5920233677433764,1.6302521399243677,0.23913469871020632,3.133298308785519,2.971455920157733,-3.883358189316518,0.07376095371117997,3.2938414966368237,-0.12754912037753421,1.5111549302473475,-1.4511756900515589,-0.01208894784605456,-1.252393444413119,0.3636318826249679,0.8868873900973003,-0.42076179368105326,-2.6042138566271342,0.19894814679649453,0,26
1.840642051983389,4.704133016297414,-0.8360207752517343,0.7880753457781238,-0.15677462930937391,-0.46399297587958155,0.28152919023517686,-1.811702880305622,-1.436858606982648,1.0102095199262022,0.6988284202025348,0.4209729443893898,0.49201884799279927,-0.5260348426675804,-2.1533429198712444,1.0971527117536957,-0.47883745600840416,-0.8627757640431206,0.6934789119139937,-0.3920126399191296,1,27
2.1529473308363136,-1.227049483864318,2.244411625023924,1.8738851850777523,0.8948682559172105,2.6093016575745724,-1.7037640836448231,0.8527791943218641,-1.1305734435559605,1.2350389986032848,0.5646059258936003,-1.0196643386921156,-0.02355215087423812,-0.17435425790283585,0.22530792204094158,-0.3695269288333586,-0.1314725956716678,0.8260471714415063,-0.43676423723821745,-1.6065771007386793,1,28
-2.0133042786147266,-6.270263893656048,3.1224254410414156,-0.07793623624943291,-1.4635212949262335,0.48740014702132517,-0.7485730423544587,-2.366605383868267,2.4139557235250564,0.1539822575245312,0.17521141890851205,2.98525900260341,0.3674816654743044,-0.3135296861723979,0.9218015019772522,0.4826878872092127,0.4200944904518413,0.606850593215671,2.0565435648295414,-1.1308884353259157,0,29
-2.4623702369741336,1.8378461067776057,1.7258302575850952,3.477195846850936,-0.7478235861256759,3.057869373299202,-0.9669902634788338,-4.054252847278187,1.6433965364406173,2.754504757482473,0.6515219913395057,-1.1376856704248166,-0.20149153394751798,-0.006521315229458062,0.5987943895619102,0.6683404887180808,-0.7341737987784958,0.08199555641356042,0.4572804046152411,1.4558223221467665,0,30
0.7546645740002798,-0.20580938444952657,0.18420085292596067,1.9995913273756223,0.9368755913900858,2.420689625162551,-0.5422837597994832,1.2377800411817028,-1.879011206131,1.168540445461086,0.38680852068920263,1.090980425185967,2.012270445700765,1.0237095461069814,0.24930859564172886,1.0450884740847535,0.14488783309689118,0.02390304328495547,-0.35141423571373254,1.5634133588321082,1,31
0.33943052821309383,3.370928622052837,-0.01529698309822125,2.8971534293808596,0.1474990999387975,2.878873114613426,-2.278611915413735,-3.2669646906900316,0.7849620846886575,1.2883444645012674,0.5950294658355647,-0.5574230531083212,-0.41299782214343406,-0.9266983088473107,-0.03143917037477642,-0.8484286341908146,0.5731278132412001,-1.7858664919341112,-0.3596296724524624,0.3011073391917421,0,32
-2.8088793177576394,1.100498560283525,-0.6016324119964311,1.1834569174845928,1.7539502515799348,0.5773943615257539,2.3440328057548596,-1.1699375759078074,-0.8916402024499148,-2.8866926459833713,-2.238231233324972,-2.120700152635066,-0.6068651778571754,0.45768658605355206,-2.7475048427252347,-0.4997301761516306,-0.5262478565174211,1.3883377782084478,-0.38502181171286365,0.38298898474092846,1,33
2.984126874929864,1.4453343333792406,4.250889816929453,-0.18838399274170325,-3.3932570574757186,2.8803664877061297,0.6817119804323276,-3.2434654261798346,-1.3014446968802216,1.639546758393903,-1.9122549754197768,-0.06863404608546861,-1.3683150388328105,1.987275999230808,0.9113627221747217,0.10575379127148042,1.2637066776546686,-0.8463159774657358,0.543479378670093,0.1998104337187135,1,34
-2.645705214110213,0.07691206847086063,-0.3440733832051035,1.5190504153231714,-3.130278459894427,4.2723812902647165,1.4157114660076964,-3.8480828016995483,-0.46765911630992596,-0.8708772718594597,0.31745326125017514,-0.33286040438251124,-0.09338685889994829,-0.5293321124483709,-1.514470309180767,0.32159321133923857,1.7549330716472415,0.01840163078343813,0.22526411724754952,0.6927227551168594,0,35
-0.4065349448384945,-1.3708352397587609,2.43752365231828,-1.6515882304348422,-0.30428637131227343,-0.9538215917899353,-4.370972398519483,2.289946629606006,2.102048576158597,1.1522549857860473,0.8419836954521269,-0.36920720044744615,-2.9069882193216414,-0.3748220566218061,-1.0385438208439723,-1.6312758154609455,-1.2374266382225725,0.10940847183297006,1.3286408282482312,0.31318447386498,0,36
-2.3810246315281787,0.003750141835471066,1.9730922579405041,-0.8852223273003277,-0.5642428736164862,-0.22410462133358267,0.15993571912393878,-0.22099003780369175,1.6057460629913543,1.9442259219710825,0.012499321907250335,2.8684030556667683,-1.6685992588781953,1.0587285298838789,-0.17280173739646437,0.7719201548366751,0.44130715169924584,-0.7331561971099966,0.22899639245934025,-1.8579014513982872,0,37
-1.4391637293381456,2.2434319817965553,1.065183904563857,0.4438813514273796,1.3487660134394988,-1.5525888240096117,1.6986926795215982,-2.8077631062091375,-3.318491039244318,-1.9555487260954614,0.9137716213855857,-1.5457297866907331,1.5898389781806839,0.5740712208940013,1.3995946451457935,-1.342127748485115,-1.365824155415439,-0.14896930976729691,0.5027844268951942,1.7963608229269636,1,38
0.7045777886544893,0.3016713164925535,1.9180118436320828,0.46552886814206307,-1.2323981079378408,2.471503795266318,0.3081212485931717,-1.1282437561848064,-3.320749417075481,1.7038051641442014,-0.6073544332122114,-0.07722104522304557,0.4258436586298291,0.4182057558879721,-1.7760117540484022,1.063940987560856,0.2525688459966235,1.3845320475939062,0.4441983272906719,1.1013229577357622,1,39
0.5967062282264117,0.3503199530500132,1.0184492459425782,0.33151403083228703,0.3379654479140566,-0.11478276238466312,0.735477009844527,-4.214148290675054,-3.5475075369496754,-0.12765539443373441,1.2208212988130478,-0.8767737812118448,1.7120402840178925,-1.7476365098282616,0.43477006455689116,0.47543068252662346,-0.7955570679408823,0.4243939378610126,1.2795186697601588,-2.2168188393540644,1,40
-4.5387100294383185,-5.708434105937813,4.868996363067563,-1.4718737148818086,-2.8359052506104594,-1.3566008199487953,-1.2696852777865466,2.1663879257377294,2.759359947548,0.44658129897676135,-0.8239354869719996,-0.7191094514491859,2.049812095785926,0.000682818957482628,0.7821300015314592,-0.7908993816675531,-0.7798529462216388,1.0819848092499422,-1.3495762115515322,-0.41521376790527154,0,41
-0.42427230977822994,0.15328566268245214,2.187780911845282,1.0779545179830319,0.7064978500796886,2.0172615981734667,0.6366257775426171,-0.7197396862432686,-0.3580337822588109,-0.6369982666227485,0.5333592447054494,0.8394685045184047,1.218194711754256,1.057368305378225,0.8721970000729778,-0.3150867311941086,-0.5717460419560614,0.33260751032419755,0.9331280723410693,-0.22272070077660705,1,42
1.0213683270200677,3.108135034376127,-0.36192481319324,0.762060560018226,1.1310736314292933,-0.520845754050205,0.3039776571995596,-3.4473121175687664,-1.8646630360517569,0.6414535464029554,-0.15032046027187207,-0.32669621318636405,-1.0425776946705763,-1.17223375343664,0.46436986354657417,-0.5505519317084877,0.31635832153614474,-0.8852486861242225,0.18106274277108234,1.3032780373160637,1,43
-1.1578013320892708,3.228703486190375,2.348792142693323,-0.7769095142444911,-1.2519292903383277,-0.8677303668692611,2.0359202538389427,-3.442287661313454,-1.302175937394232,-2.318048955492249,-1.3902219251534627,0.15776143929376948,-1.0973683189710666,-1.4769249275319014,-0.7393714074590363,1.1918993344135729,0.9500158286696456,0.24300472205439969,-1.5327005598899308,-0.1962806513879368,1,44
-1.1515796542256787,3.591180053342382,-0.26608816501863375,1.1949169520080751,0.6043470559144223,0.9049927716920574,2.522397291279924,-0.49182181004207903,-2.901594146508941,-1.3121438441514857,-0.7316317389085281,1.8904406851557827,0.04930833152022263,0.7688396759688968,-0.6082265074447593,0.3631156277445234,0.3111099911431952,-1.889649292096153,2.01527511046064,1.2906444609225471,1,45
1.6215885758894326,0.08140018542160488,-1.8346189389942285,-3.76315904959316,-1.8877593106262605,0.26700901127582544,3.1695739794776756,-0.2266282848078479,0.07494717345322321,4.500414054170333,-0.7380570836613916,0.1812511626020504,0.46027162498230384,0.19484234027013805,-1.0196953197088567,0.2063617713254507,1.4621959387176369,0.4486357645145273,0.961987189071841,-0.23701197001262772,0,46
-0.815291439232577,0.04398131666934324,0.7857477788366649,0.6198272989539035,-0.8897122712194533,2.7489481371342244,1.0642891776050547,-1.6775404523840802,1.2625237149244968,3.8274617088375846,0.6188862980231536,1.638359732270941,0.38130961226478466,0.3116528560047783,-1.5189108250900678,-2.6307301368290634,0.38837572923016833,-0.09482423128087224,-0.514782674914742,0.24353020418634463,0,47
0.7168404135051509,2.6494854799433742,0.329700988354221,0.7250137668636277,-0.3646611993634383,0.7473589868190513,1.4647506766154432,-2.828451862111704,-3.8615349801122067,0.603898921691141,-1.5708814571259122,1.355572935710348,-0.6108576398050658,0.5044832563830169,-1.5630343065712535,-1.1794596645077804,1.4350873992222355,-0.34730228895784293,1.4532754760425446,-0.07823065905851781,1,48
-3.3931424672217183,-3.1871446447635012,1.5210758914516584,-0.7563193962244117,-3.412297388490926,0.6895642636657666,-3.5710524930232976,-1.24485178508451,3.0587386276498494,1.8912594851862312,-0.01987363536831157,-0.10726476581094174,1.220282896417717,-1.0766791274710135,-0.7625192391465982,1.0363028920724797,-0.5955349351838592,0.9005330773315916,1.6994359830087096,-0.40179502694163366,0,49
-1.7975831714177803,0.9418880301562127,2.292956742368725,-4.780014109479067,-0.4086029538223659,-0.00944305862168382,-1.480302347919479,4.3016746025248285,-0.8085075275998173,1.1236043868279224,-0.6683451948468017,-0.0610756713523761,-1.0584406336416528,-2.4980610174929394,0.200459631413729,0.6089053562546319,0.2620668090867255,-1.9495617177543672,-0.35084943007647457,-2.2183477600510813,0,50
2.9152434253434776,3.1340720467972236,-0.724501628625472,1.472545047776094,1.710533795041679,-0.2523207747173637,-1.334116469841626,-2.399580343258247,-3.2949226453955274,3.711594540216727,-0.9587784561867748,-1.3525086894407223,-1.58358838978758,0.41299891213779755,-0.21406769772786138,0.3794053976051097,0.690472686121513,0.26561699317253346,0.6577631761503737,-0.06953228624226938,1,51
-2.062344392275641,-2.944882034148092,2.4331193641312745,1.8475836331926025,-0.7816875168281121,3.9688528374432726,-2.476970074848958,-1.5601545929571758,2.6119119218971845,1.9734545920063473,-0.6135876053627944,0.19624094066672046,0.5457867135323555,-2.1715714047604475,-0.00811320161175029,0.15808922532318442,-0.2775442563155516,1.2912738390158789,0.4217800742508709,1.310191908080897,0,52
-1.2060806362472438,-3.107040312214476,0.6799498960638197,-1.5389298857261284,-2.273657797756524,1.5126393012975525,0.9287372668131826,1.0747623887296962,2.482227085673486,3.4870373430407318,-0.23130094292969944,-0.5764195763348439,1.471034690817104,-0.6994952201676432,-1.0370660735699961,0.66536893503283,-0.7961368031864954,-0.9500634974661272,-1.443604262169765,-0.4829098394605177,0,53
-3.645139760277949,-1.6387141741209055,0.924322400877157,1.558134538957666,-6.263483325078581,0.7526953723642716,-1.9842188595924193,1.1186218446350145,4.629810828614736,5.505053853760773,0.015182942540433121,-0.9748065759228419,0.6455877121741934,0.019381237698025213,-2.3203155982304233,0.7826298263165181,-0.024232833869692147,1.2024512479830722,-1.0952705188428047,-3.1767038131960006,0,54
1.6592801361897696,1.453495888585945,-1.3797007419268081,1.4304741225353315,-0.4458571847610897,4.248091099681327,-0.9447769865189444,-2.4448534325737796,1.311434392617126,3.8074649163412237,-0.47579544400490115,-0.8261119917145421,-0.6870140996994973,-1.3505559643429832,-0.07587145068502332,-1.6846675772263868,0.1909165241437107,-0.03633060804234174,0.14693529838668778,-0.5221315700199924,0,55
0.1562838521923413,2.123415447654933,0.09031372899111534,-0.11808534495551326,-0.42791877814256685,-0.4669045437535704,1.2986163357444014,-3.6039290037512925,-2.3329650658220498,-1.4038509720470747,0.240205843946223,1.2531328247682434,0.7899197221808523,0.9695690257529068,0.32685540061043733,-1.3892987302109903,-0.19569853114690144,1.0600897399086655,-0.05152292852464606,0.5030903686237468,1,56
-2.698544117779761,-3.6021777727653737,3.5553796903098784,1.4926860885404856,1.8351967214877538,2.4662318400810372,0.3695595594060862,2.028796996794697,-2.3910273769238786,-1.4143884155430315,0.4990958161377494,-1.6922708316433286,-0.17038576538819597,-0.8128235903365649,0.8280588148933092,1.071080500402805,-2.0744863510163114,-0.02203486400427045,1.1218615047942522,-0.18667896231344497,1,57
-2.6865814792140084,0.9901186936074298,-0.7950784781929088,0.5108288700050723,2.001506280776157,0.6780299851496925,1.7292104216256794,-2.081997116417233,-0.43598224369395133,-2.0038910535907264,0.4360057752225798,0.8438395096417373,0.392634115650968,0.45358552350921844,-1.5822231667464777,0.05022769916568044,0.4795075480016086,0.7289411945704503,-0.6923507742337942,-0.659039274888645,1,58
-2.398724036306274,2.0851142168076313,2.5428655506134135,-0.46009853554263014,-2.0666507724836483,0.2724929458559133,3.9780240455904723,-2.9029532453337645,-3.2224761094176784,-3.142256075602753,1.784775039185095,0.013450364619293007,-0.22485305579485193,-0.9287920814524587,2.9356579023277782,-1.0733280322228955,-0.4288479256060734,0.4158368362860605,0.6002129657442777,0.957932055215684,1,59
2.059922327004191,-0.6957773890237198,-2.1028019529502826,2.0813069210552766,-2.292618582020646,2.725427563040412,1.8730087444271453,-3.8029573779105346,1.1520336174428012,1.493540301291004,-0.2724100166036872,1.233724278336193,-0.8050951810305088,0.1884757610181029,-0.6566893456274132,-0.26030904127143756,-1.5100412119852522,-0.2205382291565374,-0.19370537980496205,0.5402879440356954,0,60
-2.3731489031681443,2.200128620646737,2.81230654245233,1.378494058175548,0.6256098092049247,0.30297927914993206,2.0251139897416346,1.2696289415698887,-0.6769421591348739,-3.91329161549929,-1.187765239917527,-0.39732325255136186,0.5343648986363834,0.09109360625591317,-0.8515399797793188,0.006273156184418285,-1.531535315243643,1.150267395898296,-0.20528401949625125,1.118549944255326,1,61
-0.6507219470396606,0.7479214993841689,-0.00971108146882349,1.603621560384835,2.6763133891369506,0.6105227572975834,0.8696310403119816,-1.4152614794044638,-1.3405435394395626,-1.5169806908743253,-0.411024936503173,1.0216229840730389,-0.3787598366030933,2.0826603221097977,0.4308624190150374,-1.2756826599957316,-0.12854629325195685,-0.6516751221564157,-2.1943824698200243,1.5994709401137894,1,62
1.12329759693012,-1.2449686589367301,3.1874932638441638,0.559966293282685,0.6156215287449496,-0.41668688738021586,-2.0185043256638426,-0.4149738851862843,2.2944527040341245,-3.016994400873708,1.9002684243109647,1.0230565552522393,1.6435415091205292,0.3911278769327262,1.167509822986446,-0.7239647304677874,-0.6443402670219842,-2.7391402061374728,1.186145474042299,1.540323979819886,1,63
-0.47661485688008276,-2.06942590312942,-0.8202721950161556,-2.3400500861667575,-1.7811155145096098,1.2109211695085902,-0.06970282534807926,-1.2412483774795684,1.466530870736454,1.3774536849265928,2.497415126419854,0.04600638673634095,-0.6411142602246448,2.8243305910030463,-1.3189684983025107,0.020106466869098387,0.17962227263192343,1.3451476204524146,0.35973897512678843,-0.4986338957884514,0,64
1.6797234869561586,-0.5530359339855355,-1.087466785801332,0.00604801106126418,-0.32580725859352255,3.233159423996233,-2.2995602651665332,-2.673155494094984,0.7814083730603014,0.7518683291609739,0.029430591677552183,0.5166444459359673,-0.9813259365174648,-1.404816943927507,0.10720796204013365,-0.3188463554947312,0.6264346724539442,-0.0799084526625497,0.2050753392346299,-1.6233825299412434,0,65
-4.527854412261956,-0.9739641297454742,0.607205675230402,0.2110922845444847,1.056544765260651,0.024948264032817136,1.8239213322276628,0.08853146061596884,-2.0071114899404887,-3.2663311697998987,0.2431346551384891,-0.47020333878531134,0.612332214002512,-0.9785883899886544,-1.381591718463581,-1.7982147394091075,-2.2235741679371968,-0.5180690194750568,-0.3009803123932219,-0.6314370274831833,1,66
2.591725038947673,3.6112430786902197,-0.28314961013757234,1.3300403677470345,0.2208734850537004,1.318546896768668,-1.804391185784393,-0.09028240092420348,1.251113490775166,2.207292393253065,-1.3208783553773176,0.7714017949037666,0.0011099446872931465,-1.5444338482482443,0.4928839718518698,0.8336032048373484,-0.6011265526688468,1.1659165202552229,-1.6667634067891977,-1.4947561464496442,1,67
-1.703984287577016,-3.2293484448458316,1.4760765194862029,-2.657904094227537,-2.0499097265419097,1.1127443024026649,-0.08169117761690536,1.8123041470461807,1.9922098638866281,3.310518638629869,-1.6339229590592872,-0.42483134752563845,0.5024996961292902,-0.8907488635522636,-1.4268265767813424,0.06933716171534797,0.8625434846151703,-1.6949734385166126,0.8202323983059842,0.8173062037383262,0,68
-4.371300459722869,-1.4844188076262688,3.1272807842268655,2.0366830360210058,3.8634669173257996,-0.1906281669913703,2.278634567074057,1.3691051397719427,-3.5493085420844204,-4.447753157617644,-0.11447237179886294,0.14775590740012853,-0.7618246716588487,0.2103671135408869,1.530334564354411,-0.7780947858327143,1.1718101432738448,1.4980976334877842,-0.816154989028044,-1.455054605090552,1,69
-3.4364486909514693,-1.7231115197529263,2.129229496714495,1.4370873301412936,3.2276732331429523,0.8278217067483016,1.2672372333402235,0.1376868458937417,-2.9074395067322167,-1.4520779652899918,0.9838523436061467,0.1258865305766578,-0.4765514232192414,-1.3045894438004726,-0.8935950137191204,-1.6413801156020968,0.012223548415169466,-1.1966655922843958,-0.26556051251854124,1.3701018536103708,1,70
-0.7534083467928003,0.27791988781765786,-0.028021355663974346,1.3739461777009812,1.1015386451255649,2.6945695938291774,1.9065335893009494,-1.5470214757173562,-2.468901739068535,0.7949475135620341,-0.22159969438503932,-1.4409816345249187,0.9588163064676725,1.127686294516429,-1.9473424741408143,0.9784578056665502,-0.8105286298216263,0.8569755369827861,-0.06844649266641564,0.028775564080998586,1,71
-4.639125654916678,-0.414095980129066,1.9302614843473798,1.1142047269014452,2.6914508001190893,-0.39387317162375135,2.4077486959919754,0.42783558950388434,-2.4644540400187105,-4.233814306654136,-1.941858659379406,-0.0038041336707993834,-1.590141830680298,-0.6646510975020625,-0.9028089269627998,0.8092646982419858,0.11683017417218379,-1.2855910007560276,0.8800659629573423,-1.4338058239284144,1,72
