id,label,cluster_id
138,0,0_dense
139,1,1_dense
140,1,1_dense
141,1,1_dense
142,1,1_dense
143,1,1_dense
144,1,1_dense
145,0,0_sparse
146,1,1_sparse
147,0,0_dense
148,0,0_sparse
149,1,1_dense
150,1,1_dense
151,0,0_dense
152,1,1_sparse
153,0,0_dense
154,0,0_sparse
155,0,0_sparse
156,1,1_sparse
157,1,1_sparse
158,0,0_sparse
159,1,1_sparse
160,1,1_sparse
161,0,0_dense
162,1,1_sparse
163,0,0_sparse
164,0,0_dense
165,0,0_dense
166,1,1_dense
167,0,0_dense
168,1,1_sparse
169,1,1_dense
170,1,1_sparse
171,1,1_dense
172,0,0_dense
173,0,0_sparse
174,0,0_dense
175,0,0_dense
176,0,0_sparse
177,0,0_sparse
178,1,1_sparse
179,0,0_dense
180,1,1_sparse
181,1,1_dense
182,0,0_sparse
183,1,1_dense
184,1,1_dense
185,0,0_dense
186,1,1_sparse
187,0,0_dense
188,0,0_sparse
189,1,1_dense
190,0,0_dense
191,1,1_sparse
192,0,0_sparse
193,1,1_dense
194,0,0_sparse
195,1,1_dense
196,1,1_dense
197,0,0_sparse
198,0,0_sparse
199,1,1_dense
200,0,0_sparse
201,0,0_sparse
202,0,0_dense
203,1,1_sparse
204,0,0_sparse
205,1,1_sparse
206,1,1_sparse
207,1,1_sparse
208,1,1_sparse
209,1,1_sparse
210,1,1_sparse
211,1,1_sparse
212,0,0_dense
213,1,1_dense
214,0,0_sparse
215,1,1_dense
216,0,0_dense
217,1,1_sparse
218,1,1_sparse
219,1,1_sparse
220,0,0_dense
221,1,1_dense
222,1,1_sparse
223,1,1_sparse
224,0,0_sparse
225,0,0_sparse
226,1,1_dense
227,0,0_sparse
228,0,0_sparse
229,1,1_dense
230,1,1_dense
231,1,1_sparse
232,0,0_dense
233,0,0_dense
234,1,1_sparse
235,0,0_sparse
236,1,1_dense
237,0,0_sparse
238,1,1_sparse
239,0,0_dense
240,1,1_dense
241,0,0_sparse
242,0,0_dense
243,1,1_sparse
244,1,1_dense
245,0,0_dense
246,1,1_dense
247,1,1_sparse
248,0,0_dense
249,1,1_sparse
250,0,0_dense
251,0,0_sparse
252,1,1_dense
253,1,1_dense
254,1,1_dense
255,1,1_sparse
256,0,0_sparse
257,0,0_dense
258,1,1_sparse
259,0,0_dense
260,1,1_dense
261,1,1_dense
262,0,0_dense
263,0,0_sparse
264,0,0_dense
265,0,0_sparse
266,1,1_dense
267,0,0_dense
268,0,0_dense
269,1,1_sparse
270,0,0_sparse
271,1,1_dense
272,1,1_dense
273,1,1_dense
274,1,1_dense
275,0,0_dense
276,0,0_dense
277,0,0_sparse
278,0,0_dense
279,0,0_sparse
280,1,1_sparse
281,1,1_dense
282,1,1_sparse
283,1,1_dense
284,1,1_sparse
285,0,0_sparse
286,0,0_sparse
287,1,1_sparse
288,1,1_dense
289,0,0_dense
290,1,1_sparse
291,0,0_sparse
292,0,0_dense
293,0,0_sparse
294,0,0_dense
295,1,1_dense
296,0,0_sparse
297,0,0_dense
298,0,0_sparse
299,0,0_dense
300,1,1_dense
301,1,1_dense
302,0,0_dense
303,1,1_sparse
304,1,1_dense
305,0,0_sparse
306,0,0_sparse
307,1,1_sparse
308,0,0_sparse
309,1,1_sparse
310,1,1_dense
311,1,1_dense
312,0,0_sparse
313,0,0_dense
314,1,1_dense
315,0,0_sparse
316,0,0_sparse
317,0,0_sparse
318,1,1_sparse
319,1,1_sparse
320,0,0_sparse
321,0,0_sparse
322,0,0_sparse
323,1,1_dense
324,1,1_dense
325,1,1_dense
326,1,1_dense
327,0,0_dense
328,1,1_dense
329,0,0_sparse
330,0,0_sparse
331,0,0_dense
332,1,1_sparse
333,1,1_dense
334,0,0_sparse
335,0,0_sparse
336,1,1_sparse
337,1,1_dense
338,1,1_sparse
339,0,0_dense
340,1,1_sparse
341,0,0_sparse
342,1,1_dense
343,1,1_sparse
344,0,0_dense
345,0,0_dense
346,1,1_dense
347,0,0_sparse
348,1,1_sparse
349,1,1_dense
350,1,1_dense
351,0,0_dense
352,1,1_dense
353,0,0_dense
354,0,0_dense
355,0,0_dense
356,1,1_sparse
357,0,0_sparse
358,0,0_sparse
359,0,0_dense
360,1,1_sparse
361,1,1_sparse
362,0,0_sparse
363,0,0_sparse
364,1,1_dense
365,1,1_dense
366,1,1_sparse
367,1,1_dense
368,0,0_sparse
369,0,0_sparse
370,0,0_dense
371,1,1_sparse
372,0,0_dense
373,1,1_sparse
374,1,1_dense
375,1,1_sparse
376,1,1_sparse
377,0,0_sparse
378,0,0_dense
379,1,1_dense
380,0,0_dense
381,1,1_sparse
382,1,1_sparse
383,0,0_sparse
384,0,0_dense
385,0,0_dense
386,1,1_sparse
387,0,0_dense
388,0,0_sparse
389,1,1_dense
390,0,0_sparse
391,0,0_dense
392,0,0_sparse
393,0,0_sparse
394,0,0_dense
395,1,1_dense
396,1,1_dense
397,0,0_sparse
398,0,0_dense
399,0,0_sparse
400,0,0_dense
401,0,0_dense
402,1,1_dense
403,1,1_sparse
404,1,1_sparse
405,1,1_sparse
406,1,1_dense
407,0,0_sparse
408,1,1_dense
409,1,1_dense
410,0,0_dense
411,0,0_dense
412,0,0_dense
413,0,0_sparse
414,0,0_sparse
415,1,1_sparse
416,0,0_sparse
417,1,1_dense
418,0,0_dense
419,0,0_dense
420,1,1_sparse
421,1,1_dense
422,1,1_sparse
423,1,1_sparse
424,0,0_dense
425,0,0_dense
426,0,0_dense
427,1,1_dense
428,0,0_dense
429,1,1_dense
430,1,1_dense
431,1,1_dense
432,0,0_dense
433,1,1_dense
434,1,1_dense
435,0,0_sparse
436,1,1_sparse
437,1,1_sparse
438,1,1_sparse
439,0,0_dense
440,1,1_dense
441,0,0_sparse
442,0,0_dense
443,1,1_dense
444,1,1_dense
445,1,1_sparse
446,0,0_dense
447,1,1_dense
448,1,1_sparse
449,0,0_dense
450,1,1_sparse
451,0,0_dense
452,0,0_dense
453,1,1_dense
454,1,1_dense
455,1,1_dense
456,0,0_dense
457,1,1_dense
458,0,0_dense
459,1,1_sparse
460,0,0_dense
461,1,1_dense
462,0,0_sparse
463,1,1_dense
464,1,1_sparse
465,0,0_dense
466,1,1_sparse
467,0,0_dense
468,0,0_sparse
469,0,0_dense
470,0,0_sparse
471,0,0_sparse
472,0,0_dense
473,0,0_sparse
474,1,1_dense
475,0,0_sparse
476,1,1_dense
477,0,0_sparse
478,0,0_dense
479,1,1_sparse
480,1,1_sparse
481,0,0_sparse
482,1,1_dense
483,0,0_dense
484,0,0_sparse
485,0,0_sparse
486,1,1_dense
487,0,0_sparse
488,1,1_sparse
489,0,0_sparse
490,1,1_dense
491,0,0_dense
492,1,1_sparse
493,1,1_sparse
494,0,0_dense
495,0,0_dense
496,1,1_dense
497,1,1_sparse
498,1,1_sparse
499,0,0_dense
500,0,0_dense
501,0,0_sparse
502,0,0_sparse
503,1,1_sparse
504,0,0_dense
505,1,1_dense
506,1,1_dense
507,1,1_dense
508,0,0_dense
509,0,0_dense
510,1,1_sparse
511,1,1_sparse
512,1,1_sparse
513,1,1_dense
514,0,0_dense
515,1,1_sparse
516,0,0_dense
517,1,1_dense
518,1,1_dense
519,0,0_sparse
520,0,0_dense
521,0,0_sparse
522,0,0_dense
523,0,0_dense
524,1,1_dense
525,0,0_dense
526,1,1_sparse
527,1,1_dense
528,0,0_dense
529,1,1_dense
530,0,0_dense
531,1,1_dense
532,1,1_dense
533,0,0_dense
534,0,0_sparse
535,0,0_dense
536,1,1_sparse
537,1,1_dense
538,1,1_dense
539,1,1_sparse
540,0,0_sparse
541,0,0_sparse
542,1,1_sparse
543,1,1_dense
544,1,1_dense
545,0,0_dense
546,1,1_dense
547,1,1_sparse
548,0,0_dense
549,0,0_dense
550,1,1_dense
551,0,0_sparse
552,1,1_dense
553,0,0_sparse
554,0,0_sparse
555,0,0_dense
556,1,1_sparse
557,0,0_sparse
558,0,0_sparse
559,1,1_dense
560,0,0_sparse
561,0,0_dense
562,0,0_dense
563,0,0_sparse
564,0,0_sparse
565,1,1_dense
566,1,1_dense
567,1,1_dense
568,0,0_sparse
569,1,1_dense
570,0,0_dense
571,1,1_sparse
572,0,0_sparse
573,1,1_sparse
574,1,1_dense
575,1,1_sparse
576,0,0_dense
577,0,0_dense
578,1,1_dense
579,0,0_sparse
580,0,0_sparse
581,1,1_dense
582,1,1_sparse
583,0,0_sparse
584,0,0_dense
585,0,0_dense
586,1,1_dense
587,1,1_dense
588,1,1_dense
589,1,1_dense
590,0,0_sparse
591,0,0_sparse
592,0,0_sparse
593,0,0_sparse
594,0,0_dense
595,1,1_sparse
596,0,0_sparse
597,1,1_sparse
598,0,0_dense
599,0,0_dense
600,1,1_sparse
601,0,0_dense
602,0,0_sparse
603,0,0_dense
604,1,1_dense
605,0,0_sparse
606,0,0_dense
607,0,0_sparse
608,1,1_sparse
609,1,1_dense
610,0,0_dense
611,0,0_sparse
612,1,1_sparse
613,1,1_sparse
614,1,1_dense
615,1,1_sparse
616,1,1_sparse
617,0,0_dense
618,1,1_dense
619,1,1_dense
620,1,1_dense
621,0,0_dense
622,0,0_sparse
623,0,0_sparse
624,0,0_sparse
625,0,0_sparse
626,0,0_sparse
627,0,0_dense
628,1,1_sparse
629,0,0_dense
630,0,0_dense
631,1,1_sparse
632,1,1_sparse
633,1,1_sparse
634,1,1_dense
635,1,1_sparse
636,1,1_dense
637,0,0_dense
638,1,1_dense
639,1,1_dense
640,1,1_dense
641,0,0_dense
642,0,0_sparse
643,0,0_dense
644,1,1_dense
645,1,1_sparse
646,0,0_dense
647,0,0_dense
648,0,0_sparse
649,0,0_dense
650,1,1_dense
651,1,1_sparse
652,1,1_sparse
653,1,1_sparse
654,0,0_sparse
655,0,0_sparse
656,0,0_dense
657,0,0_dense
658,1,1_dense
659,0,0_sparse
660,0,0_dense
661,1,1_dense
662,1,1_dense
663,1,1_sparse
664,0,0_dense
665,1,1_dense
666,0,0_sparse
667,0,0_dense
668,0,0_sparse
669,1,1_dense
670,0,0_dense
671,0,0_dense
672,1,1_dense
673,0,0_dense
674,1,1_dense
675,1,1_sparse
676,1,1_dense
677,1,1_dense
678,1,1_dense
679,0,0_dense
680,0,0_sparse
681,1,1_sparse
682,0,0_dense
683,0,0_sparse
684,1,1_sparse
685,1,1_dense
686,0,0_dense
687,0,0_dense
688,0,0_sparse
689,0,0_dense
690,1,1_dense
691,1,1_dense
692,1,1_sparse
693,1,1_sparse
694,1,1_dense
695,1,1_sparse
696,1,1_sparse
697,1,1_sparse
698,0,0_sparse
699,1,1_sparse
700,0,0_sparse
701,1,1_sparse
702,1,1_dense
703,1,1_sparse
704,0,0_dense
705,0,0_sparse
706,0,0_sparse
707,1,1_dense
708,0,0_dense
709,0,0_sparse
710,0,0_dense
711,0,0_dense
712,0,0_dense
713,0,0_dense
714,0,0_dense
715,0,0_dense
716,1,1_dense
717,0,0_sparse
718,0,0_sparse
719,0,0_sparse
720,1,1_dense
721,1,1_sparse
722,0,0_dense
723,1,1_sparse
724,0,0_sparse
725,1,1_dense
726,1,1_sparse
727,1,1_sparse
728,0,0_dense
729,1,1_sparse
730,1,1_dense
731,0,0_sparse
732,0,0_dense
733,0,0_dense
734,0,0_sparse
735,1,1_dense
736,0,0_sparse
737,0,0_dense
738,1,1_sparse
739,0,0_sparse
740,0,0_sparse
741,1,1_sparse
742,0,0_sparse
743,1,1_sparse
744,1,1_dense
745,0,0_dense
746,0,0_sparse
747,0,0_dense
748,1,1_sparse
749,0,0_sparse
750,1,1_sparse
751,0,0_sparse
752,0,0_dense
753,0,0_sparse
754,1,1_dense
755,0,0_dense
756,0,0_dense
757,1,1_sparse
758,0,0_sparse
759,1,1_sparse
760,0,0_dense
761,1,1_dense
762,0,0_sparse
763,0,0_sparse
764,1,1_sparse
765,1,1_sparse
766,0,0_dense
767,1,1_dense
768,1,1_dense
769,1,1_dense
770,0,0_sparse
771,1,1_sparse
772,0,0_sparse
773,0,0_dense
774,1,1_sparse
775,0,0_dense
776,0,0_dense
777,0,0_sparse
778,1,1_dense
779,0,0_sparse
780,0,0_sparse
781,0,0_dense
782,0,0_sparse
783,1,1_dense
784,1,1_dense
785,0,0_sparse
786,1,1_sparse
787,0,0_dense
788,0,0_sparse
789,0,0_sparse
790,1,1_dense
791,0,0_dense
792,0,0_sparse
793,1,1_sparse
794,0,0_sparse
795,1,1_dense
796,1,1_sparse
797,1,1_dense
798,0,0_sparse
799,0,0_sparse
800,1,1_sparse
801,1,1_sparse
802,0,0_sparse
803,1,1_sparse
804,0,0_sparse
805,1,1_sparse
806,1,1_sparse
807,1,1_sparse
808,0,0_dense
809,0,0_sparse
810,0,0_dense
811,0,0_dense
812,1,1_dense
813,0,0_sparse
814,0,0_dense
815,0,0_dense
816,0,0_sparse
817,1,1_sparse
818,0,0_sparse
819,1,1_dense
820,1,1_sparse
821,1,1_dense
822,1,1_sparse
823,0,0_sparse
824,1,1_dense
825,1,1_dense
826,0,0_sparse
827,0,0_dense
828,1,1_dense
829,0,0_dense
830,1,1_sparse
831,0,0_dense
832,1,1_dense
833,0,0_dense
834,0,0_sparse
835,1,1_sparse
836,1,1_dense
837,1,1_sparse
838,1,1_dense
839,1,1_dense
840,1,1_sparse
841,1,1_dense
842,1,1_dense
843,0,0_sparse
844,1,1_sparse
845,1,1_sparse
846,1,1_sparse
847,1,1_sparse
848,0,0_dense
849,1,1_dense
850,1,1_sparse
851,0,0_dense
852,0,0_dense
853,1,1_sparse
854,1,1_sparse
855,0,0_dense
856,0,0_sparse
857,0,0_sparse
858,0,0_dense
859,0,0_sparse
860,1,1_dense
861,1,1_sparse
862,0,0_dense
863,0,0_dense
864,1,1_dense
865,0,0_dense
866,0,0_sparse
867,1,1_sparse
868,0,0_dense
869,1,1_dense
870,1,1_sparse
871,0,0_sparse
872,0,0_sparse
873,0,0_sparse
874,0,0_sparse
875,0,0_sparse
876,0,0_dense
877,0,0_sparse
878,1,1_dense
879,1,1_sparse
880,0,0_sparse
881,1,1_dense
882,1,1_dense
883,0,0_dense
884,0,0_sparse
885,1,1_dense
886,1,1_sparse
887,1,1_dense
888,1,1_dense
889,0,0_dense
890,1,1_dense
891,1,1_dense
892,0,0_dense
893,1,1_sparse
894,1,1_dense
895,0,0_dense
896,1,1_dense
897,0,0_sparse
898,0,0_sparse
899,0,0_dense
900,1,1_sparse
901,1,1_dense
902,1,1_sparse
903,0,0_sparse
904,1,1_sparse
905,1,1_sparse
906,1,1_dense
907,0,0_sparse
908,0,0_dense
909,1,1_sparse
910,1,1_sparse
911,0,0_dense
912,0,0_dense
913,1,1_dense
914,0,0_sparse
915,0,0_dense
916,0,0_dense
917,1,1_dense
918,1,1_sparse
919,0,0_dense
920,1,1_sparse
921,1,1_sparse
922,0,0_dense
923,0,0_sparse
924,1,1_dense
925,0,0_dense
926,1,1_dense
927,1,1_sparse
928,0,0_dense
929,0,0_sparse
930,1,1_dense
931,1,1_sparse
932,0,0_sparse
933,1,1_sparse
934,1,1_dense
935,0,0_sparse
936,0,0_sparse
937,0,0_dense
938,0,0_sparse
939,0,0_sparse
940,1,1_sparse
941,1,1_sparse
942,1,1_sparse
943,0,0_dense
944,0,0_sparse
945,1,1_dense
946,0,0_sparse
947,0,0_dense
948,0,0_dense
949,0,0_dense
950,0,0_sparse
951,0,0_dense
952,0,0_dense
953,1,1_dense
954,0,0_sparse
955,1,1_dense
956,0,0_dense
957,1,1_dense
958,1,1_dense
959,0,0_sparse
960,0,0_sparse
961,1,1_sparse
962,1,1_sparse
963,0,0_dense
964,1,1_sparse
965,1,1_sparse
966,0,0_sparse
967,0,0_dense
968,0,0_sparse
969,1,1_sparse
970,1,1_sparse
971,1,1_sparse
972,1,1_dense
973,1,1_sparse
974,1,1_dense
975,1,1_sparse
976,1,1_sparse
977,1,1_dense
978,1,1_dense
979,1,1_sparse
980,0,0_sparse
981,1,1_sparse
982,0,0_sparse
983,1,1_dense
984,1,1_sparse
985,1,1_sparse
986,0,0_sparse
987,1,1_sparse
988,1,1_dense
989,0,0_sparse
990,0,0_dense
991,1,1_sparse
992,1,1_dense
993,1,1_sparse
994,0,0_sparse
995,0,0_dense
996,1,1_dense
997,1,1_dense
998,1,1_sparse
999,1,1_sparse
1000,1,1_dense
1001,0,0_dense
1002,1,1_sparse
1003,1,1_sparse
1004,1,1_dense
1005,0,0_dense
1006,1,1_sparse
1007,0,0_dense
1008,1,1_sparse
1009,1,1_sparse
1010,0,0_sparse
1011,1,1_dense
1012,0,0_dense
1013,1,1_dense
1014,0,0_dense
1015,1,1_sparse
1016,1,1_dense
1017,0,0_dense
1018,1,1_dense
1019,1,1_sparse
1020,1,1_dense
1021,0,0_sparse
1022,1,1_sparse
1023,0,0_sparse
1024,1,1_dense
1025,0,0_sparse
1026,1,1_dense
1027,0,0_sparse
1028,1,1_dense
1029,0,0_dense
1030,0,0_sparse
1031,1,1_sparse
1032,0,0_sparse
1033,0,0_sparse
1034,0,0_sparse
1035,0,0_sparse
1036,1,1_dense
1037,1,1_sparse
1038,0,0_dense
1039,1,1_sparse
1040,0,0_sparse
1041,1,1_dense
1042,0,0_dense
1043,0,0_sparse
1044,0,0_sparse
1045,0,0_sparse
1046,1,1_sparse
1047,1,1_sparse
1048,1,1_sparse
1049,0,0_dense
1050,0,0_sparse
1051,1,1_sparse
1052,0,0_sparse
1053,0,0_dense
1054,0,0_sparse
1055,1,1_dense
1056,1,1_dense
1057,0,0_sparse
1058,0,0_sparse
1059,0,0_sparse
1060,1,1_dense
1061,1,1_dense
1062,0,0_sparse
1063,0,0_dense
1064,0,0_sparse
1065,0,0_dense
1066,1,1_dense
1067,1,1_dense
1068,1,1_dense
1069,0,0_dense
1070,0,0_sparse
1071,0,0_sparse
1072,1,1_dense
1073,0,0_sparse
1074,0,0_dense
1075,1,1_dense
1076,1,1_dense
1077,0,0_sparse
1078,1,1_dense
1079,0,0_dense
1080,0,0_dense
1081,1,1_dense
1082,0,0_dense
1083,0,0_dense
1084,1,1_dense
1085,1,1_dense
1086,0,0_dense
1087,0,0_sparse
1088,0,0_dense
1089,1,1_sparse
1090,0,0_sparse
1091,0,0_sparse
1092,0,0_sparse
1093,0,0_dense
1094,0,0_dense
1095,1,1_dense
1096,0,0_dense
1097,0,0_dense
1098,1,1_dense
1099,0,0_dense
1100,0,0_dense
1101,0,0_dense
1102,1,1_sparse
1103,0,0_sparse
1104,1,1_sparse
1105,1,1_dense
1106,1,1_sparse
1107,0,0_sparse
1108,0,0_sparse
1109,1,1_sparse
1110,0,0_sparse
1111,1,1_sparse
1112,0,0_dense
1113,0,0_sparse
1114,1,1_sparse
1115,1,1_dense
1116,1,1_dense
1117,1,1_dense
1118,1,1_sparse
1119,1,1_sparse
1120,1,1_dense
1121,0,0_sparse
1122,1,1_dense
1123,0,0_sparse
1124,0,0_dense
1125,1,1_sparse
1126,0,0_sparse
1127,0,0_sparse
1128,0,0_sparse
1129,1,1_sparse
1130,1,1_sparse
1131,0,0_dense
1132,1,1_dense
1133,0,0_sparse
1134,0,0_dense
1135,0,0_sparse
1136,1,1_sparse
1137,1,1_sparse
1138,1,1_dense
1139,0,0_sparse
1140,0,0_sparse
1141,1,1_sparse
1142,0,0_sparse
1143,0,0_dense
1144,1,1_sparse
1145,0,0_dense
1146,1,1_dense
1147,0,0_sparse
1148,1,1_dense
1149,1,1_dense
1150,1,1_dense
1151,1,1_sparse
1152,1,1_dense
1153,0,0_sparse
1154,1,1_dense
1155,0,0_dense
1156,0,0_sparse
1157,0,0_sparse
1158,0,0_dense
1159,0,0_sparse
1160,1,1_dense
1161,0,0_dense
1162,0,0_sparse
1163,1,1_sparse
1164,0,0_dense
1165,0,0_dense
1166,1,1_dense
1167,1,1_sparse
1168,0,0_dense
1169,0,0_sparse
1170,0,0_sparse
1171,1,1_sparse
1172,0,0_sparse
1173,1,1_dense
1174,1,1_sparse
1175,1,1_dense
1176,1,1_sparse
1177,0,0_sparse
1178,0,0_dense
1179,1,1_sparse
1180,0,0_dense
1181,0,0_dense
1182,1,1_dense
1183,0,0_sparse
1184,1,1_sparse
1185,0,0_sparse
1186,0,0_sparse
1187,1,1_dense
1188,1,1_dense
1189,0,0_sparse
1190,1,1_dense
1191,1,1_sparse
1192,1,1_sparse
1193,0,0_sparse
1194,1,1_sparse
1195,1,1_sparse
1196,1,1_sparse
1197,1,1_dense
1198,1,1_dense
1199,1,1_sparse
1200,0,0_sparse
1201,1,1_sparse
1202,0,0_sparse
1203,0,0_dense
1204,1,1_sparse
1205,1,1_sparse
1206,0,0_dense
1207,1,1_sparse
1208,0,0_sparse
1209,1,1_sparse
1210,0,0_dense
1211,1,1_dense
1212,1,1_sparse
1213,1,1_sparse
1214,1,1_sparse
1215,1,1_sparse
1216,1,1_sparse
1217,1,1_sparse
1218,1,1_sparse
1219,0,0_dense
1220,0,0_sparse
1221,0,0_sparse
1222,1,1_sparse
1223,1,1_sparse
1224,1,1_dense
1225,1,1_sparse
1226,1,1_sparse
1227,1,1_sparse
1228,1,1_dense
1229,0,0_sparse
1230,1,1_dense
1231,0,0_dense
1232,0,0_sparse
1233,1,1_dense
1234,0,0_dense
1235,0,0_dense
1236,1,1_sparse
1237,0,0_sparse
1238,1,1_dense
1239,0,0_dense
1240,0,0_dense
1241,1,1_dense
1242,0,0_dense
1243,0,0_sparse
1244,0,0_dense
1245,1,1_sparse
1246,1,1_dense
1247,1,1_sparse
1248,0,0_sparse
1249,1,1_sparse
1250,1,1_dense
1251,1,1_sparse
1252,0,0_sparse
1253,1,1_sparse
1254,1,1_sparse
1255,0,0_sparse
1256,0,0_sparse
1257,0,0_dense
1258,1,1_sparse
1259,0,0_dense
1260,1,1_dense
1261,0,0_dense
1262,0,0_sparse
1263,1,1_dense
1264,1,1_sparse
1265,1,1_dense
1266,1,1_dense
1267,0,0_dense
1268,0,0_dense
1269,0,0_sparse
1270,0,0_sparse
1271,0,0_dense
1272,1,1_sparse
1273,0,0_dense
1274,1,1_dense
1275,1,1_dense
1276,1,1_dense
1277,1,1_dense
1278,1,1_dense
1279,0,0_sparse
1280,1,1_sparse
1281,0,0_sparse
1282,1,1_sparse
1283,1,1_sparse
1284,1,1_dense
1285,0,0_sparse
1286,1,1_dense
1287,0,0_dense
1288,1,1_dense
1289,1,1_sparse
1290,0,0_sparse
1291,1,1_sparse
1292,0,0_sparse
1293,1,1_sparse
1294,1,1_dense
1295,1,1_dense
1296,1,1_dense
1297,0,0_sparse
1298,0,0_dense
1299,0,0_sparse
1300,1,1_dense
1301,0,0_dense
1302,0,0_dense
1303,1,1_dense
1304,1,1_sparse
1305,1,1_sparse
1306,0,0_sparse
1307,1,1_sparse
1308,0,0_sparse
1309,1,1_sparse
1310,0,0_dense
1311,0,0_dense
1312,0,0_sparse
1313,1,1_dense
1314,1,1_sparse
1315,0,0_dense
1316,0,0_dense
1317,1,1_dense
1318,0,0_sparse
1319,0,0_sparse
1320,0,0_sparse
1321,1,1_dense
1322,1,1_dense
1323,0,0_dense
1324,1,1_sparse
1325,0,0_dense
1326,0,0_sparse
1327,1,1_dense
1328,0,0_dense
1329,1,1_dense
1330,1,1_dense
1331,0,0_dense
1332,1,1_sparse
1333,1,1_dense
1334,0,0_dense
1335,1,1_dense
1336,0,0_dense
1337,0,0_dense
1338,1,1_dense
1339,0,0_sparse
1340,0,0_sparse
1341,1,1_sparse
1342,0,0_dense
1343,0,0_dense
1344,0,0_sparse
1345,0,0_sparse
1346,1,1_sparse
1347,0,0_dense
1348,0,0_dense
1349,0,0_sparse
1350,1,1_sparse
1351,1,1_dense
1352,0,0_sparse
1353,1,1_dense
1354,0,0_dense
1355,0,0_sparse
1356,0,0_sparse
1357,0,0_sparse
1358,0,0_dense
1359,1,1_dense
1360,0,0_dense
1361,1,1_dense
1362,1,1_sparse
1363,0,0_dense
1364,1,1_sparse
1365,1,1_sparse
1366,0,0_dense
1367,1,1_dense
1368,0,0_sparse
1369,1,1_sparse
1370,1,1_dense
1371,1,1_dense
1372,0,0_dense
1373,0,0_dense
1374,0,0_dense
1375,0,0_dense
1376,0,0_dense
1377,0,0_sparse
1378,0,0_sparse
1379,1,1_dense
1380,0,0_dense
1381,1,1_sparse
1382,0,0_sparse
1383,0,0_dense
1384,1,1_sparse
1385,1,1_dense
1386,0,0_sparse
1387,0,0_dense
1388,0,0_sparse
1389,0,0_sparse
1390,1,1_dense
1391,1,1_sparse
1392,1,1_sparse
1393,0,0_sparse
1394,0,0_sparse
1395,1,1_sparse
1396,0,0_dense
1397,1,1_sparse
1398,0,0_dense
1399,1,1_dense
1400,1,1_dense
1401,1,1_sparse
1402,0,0_dense
1403,0,0_sparse
1404,0,0_sparse
1405,0,0_dense
1406,0,0_dense
1407,1,1_dense
1408,1,1_sparse
1409,0,0_dense
1410,0,0_dense
1411,1,1_sparse
1412,1,1_dense
1413,1,1_dense
1414,1,1_dense
1415,0,0_dense
1416,1,1_sparse
1417,0,0_dense
1418,1,1_dense
1419,0,0_sparse
1420,0,0_dense
1421,0,0_dense
1422,1,1_dense
1423,1,1_sparse
1424,1,1_sparse
1425,1,1_dense
1426,1,1_sparse
1427,1,1_dense
