id,label,cluster_id
287,1,1_dense
288,1,1_sparse
289,0,0_sparse
290,1,1_dense
291,1,1_dense
292,1,1_dense
293,0,0_dense
294,0,0_dense
295,1,1_sparse
296,1,1_sparse
297,0,0_sparse
298,0,0_dense
299,1,1_sparse
300,1,1_sparse
301,0,0_sparse
302,1,1_dense
303,0,0_dense
304,1,1_dense
305,1,1_sparse
306,0,0_sparse
307,1,1_sparse
308,0,0_dense
309,1,1_dense
310,0,0_dense
311,0,0_sparse
312,1,1_dense
313,0,0_dense
314,0,0_dense
315,1,1_sparse
316,1,1_dense
317,1,1_sparse
318,1,1_sparse
319,1,1_dense
320,0,0_sparse
321,1,1_sparse
322,1,1_sparse
323,1,1_dense
324,0,0_dense
325,0,0_dense
326,0,0_dense
327,1,1_dense
328,0,0_dense
329,1,1_sparse
330,1,1_dense
331,1,1_dense
332,0,0_sparse
333,1,1_sparse
334,1,1_dense
335,0,0_dense
336,1,1_dense
337,0,0_sparse
338,0,0_dense
339,0,0_sparse
340,0,0_sparse
341,1,1_sparse
342,0,0_dense
343,0,0_sparse
344,0,0_dense
345,0,0_dense
346,0,0_dense
347,1,1_sparse
348,0,0_dense
349,0,0_dense
350,1,1_sparse
351,0,0_sparse
352,0,0_dense
353,1,1_sparse
354,1,1_dense
355,0,0_sparse
356,0,0_sparse
357,1,1_sparse
358,1,1_dense
359,0,0_dense
360,1,1_dense
361,0,0_sparse
362,1,1_dense
363,0,0_sparse
364,1,1_sparse
365,0,0_sparse
366,0,0_dense
367,0,0_dense
368,1,1_sparse
369,0,0_dense
370,0,0_dense
371,1,1_sparse
372,0,0_sparse
373,1,1_dense
374,1,1_sparse
375,0,0_sparse
376,0,0_dense
377,0,0_sparse
378,1,1_sparse
379,0,0_dense
380,1,1_dense
381,0,0_sparse
382,1,1_dense
383,0,0_dense
384,1,1_sparse
385,0,0_dense
386,1,1_sparse
387,1,1_dense
388,1,1_sparse
389,0,0_sparse
390,1,1_sparse
391,1,1_sparse
392,1,1_dense
393,0,0_sparse
394,0,0_sparse
395,1,1_dense
396,0,0_dense
397,1,1_dense
398,1,1_sparse
399,1,1_sparse
400,0,0_sparse
401,1,1_dense
402,1,1_dense
403,0,0_dense
404,1,1_dense
405,0,0_sparse
406,0,0_dense
407,1,1_dense
408,0,0_sparse
409,0,0_sparse
410,1,1_sparse
411,0,0_sparse
412,0,0_dense
413,0,0_dense
414,0,0_sparse
415,0,0_dense
416,0,0_dense
417,0,0_sparse
418,0,0_dense
419,1,1_dense
420,0,0_sparse
421,0,0_dense
422,1,1_sparse
423,0,0_sparse
424,0,0_sparse
425,1,1_sparse
426,0,0_sparse
427,0,0_dense
428,1,1_dense
429,1,1_sparse
430,1,1_sparse
431,1,1_dense
432,1,1_sparse
433,1,1_sparse
434,1,1_dense
435,0,0_sparse
436,1,1_sparse
437,1,1_sparse
438,0,0_dense
439,1,1_dense
440,0,0_dense
441,0,0_dense
442,1,1_dense
443,0,0_dense
444,1,1_dense
445,0,0_sparse
446,0,0_dense
447,0,0_dense
448,1,1_dense
449,1,1_dense
450,0,0_sparse
451,0,0_sparse
452,1,1_sparse
453,1,1_dense
454,1,1_sparse
455,0,0_sparse
456,1,1_dense
457,1,1_sparse
458,0,0_dense
459,0,0_dense
460,0,0_sparse
461,1,1_dense
462,0,0_dense
463,1,1_dense
464,0,0_dense
465,1,1_dense
466,0,0_dense
467,0,0_dense
468,1,1_sparse
469,1,1_dense
470,1,1_sparse
471,1,1_dense
472,0,0_sparse
473,0,0_dense
474,1,1_sparse
475,1,1_sparse
476,1,1_dense
477,1,1_dense
478,0,0_sparse
479,0,0_sparse
480,0,0_sparse
481,0,0_dense
482,1,1_sparse
483,0,0_dense
484,1,1_dense
485,1,1_dense
486,1,1_sparse
487,1,1_dense
488,1,1_sparse
489,0,0_sparse
490,0,0_dense
491,1,1_dense
492,1,1_dense
493,1,1_dense
494,1,1_dense
495,1,1_dense
496,0,0_sparse
497,1,1_dense
498,0,0_dense
499,0,0_dense
500,1,1_dense
501,0,0_sparse
502,0,0_sparse
503,1,1_sparse
504,1,1_sparse
505,1,1_sparse
506,1,1_sparse
507,0,0_dense
508,1,1_dense
509,1,1_sparse
510,0,0_sparse
511,0,0_dense
512,1,1_sparse
513,1,1_sparse
514,1,1_dense
515,1,1_dense
516,1,1_sparse
517,1,1_sparse
518,1,1_dense
519,1,1_dense
520,0,0_dense
521,0,0_sparse
522,1,1_sparse
523,1,1_dense
524,1,1_sparse
525,0,0_sparse
526,1,1_dense
527,0,0_sparse
528,1,1_sparse
529,1,1_sparse
530,0,0_dense
531,1,1_sparse
532,0,0_dense
533,1,1_dense
534,1,1_sparse
535,0,0_sparse
536,1,1_sparse
537,0,0_dense
538,0,0_dense
539,1,1_sparse
540,1,1_sparse
541,0,0_dense
542,1,1_sparse
543,1,1_dense
544,0,0_dense
545,0,0_sparse
546,1,1_dense
547,0,0_sparse
548,0,0_sparse
549,0,0_dense
550,1,1_dense
551,0,0_sparse
552,0,0_sparse
553,0,0_dense
554,1,1_sparse
555,0,0_dense
556,0,0_dense
557,1,1_sparse
558,1,1_sparse
559,0,0_sparse
560,1,1_dense
561,0,0_dense
562,0,0_dense
563,0,0_dense
564,0,0_dense
565,1,1_sparse
566,0,0_dense
567,1,1_dense
568,1,1_dense
569,1,1_dense
570,1,1_sparse
571,1,1_dense
572,0,0_sparse
573,0,0_dense
574,0,0_sparse
575,1,1_dense
576,1,1_dense
577,0,0_sparse
578,0,0_dense
579,1,1_sparse
580,1,1_sparse
581,1,1_sparse
582,1,1_dense
583,1,1_dense
584,0,0_dense
585,0,0_sparse
586,1,1_dense
587,1,1_sparse
588,0,0_dense
589,1,1_sparse
590,1,1_dense
591,0,0_dense
592,0,0_dense
593,0,0_dense
594,1,1_dense
595,0,0_sparse
596,1,1_dense
597,0,0_sparse
598,1,1_sparse
599,0,0_dense
600,0,0_sparse
601,0,0_sparse
602,0,0_dense
603,1,1_dense
604,0,0_sparse
605,1,1_sparse
606,1,1_dense
607,1,1_sparse
608,0,0_dense
609,1,1_sparse
610,1,1_dense
611,1,1_sparse
612,0,0_sparse
613,0,0_sparse
614,0,0_dense
615,1,1_dense
616,1,1_dense
617,1,1_sparse
618,0,0_dense
619,0,0_dense
620,0,0_dense
621,0,0_sparse
622,0,0_sparse
623,0,0_sparse
624,0,0_sparse
625,0,0_dense
626,1,1_sparse
627,1,1_sparse
628,0,0_sparse
629,0,0_dense
630,1,1_sparse
631,1,1_dense
632,0,0_sparse
633,1,1_dense
634,0,0_sparse
635,1,1_sparse
636,1,1_sparse
637,1,1_dense
638,1,1_dense
639,1,1_dense
640,1,1_sparse
641,0,0_dense
642,1,1_sparse
643,0,0_dense
644,1,1_dense
645,1,1_sparse
646,0,0_dense
647,0,0_sparse
648,1,1_sparse
649,0,0_dense
650,0,0_sparse
651,0,0_dense
652,1,1_dense
653,1,1_sparse
654,0,0_dense
655,1,1_sparse
656,0,0_sparse
657,1,1_dense
658,0,0_sparse
659,0,0_dense
660,1,1_sparse
661,1,1_sparse
662,0,0_sparse
663,0,0_dense
664,0,0_dense
665,1,1_sparse
666,0,0_dense
667,0,0_dense
668,1,1_sparse
669,0,0_sparse
670,0,0_dense
671,0,0_dense
672,0,0_dense
673,1,1_sparse
674,1,1_dense
675,1,1_sparse
676,0,0_dense
677,1,1_dense
678,1,1_dense
679,0,0_sparse
680,0,0_dense
681,0,0_dense
682,1,1_dense
683,0,0_dense
684,0,0_sparse
685,0,0_sparse
686,1,1_dense
687,0,0_dense
688,1,1_sparse
689,0,0_sparse
690,0,0_dense
691,1,1_sparse
692,0,0_dense
693,0,0_dense
694,1,1_dense
695,0,0_dense
696,0,0_dense
697,1,1_sparse
698,1,1_dense
699,1,1_dense
700,0,0_sparse
701,0,0_sparse
702,1,1_dense
703,0,0_sparse
704,0,0_dense
705,1,1_dense
706,0,0_dense
707,0,0_dense
708,0,0_dense
709,1,1_sparse
710,0,0_dense
711,0,0_sparse
712,0,0_dense
713,1,1_sparse
714,1,1_sparse
715,0,0_sparse
716,0,0_dense
717,0,0_sparse
718,0,0_sparse
719,1,1_sparse
720,0,0_sparse
721,1,1_dense
722,1,1_dense
723,0,0_sparse
724,0,0_dense
725,1,1_dense
726,0,0_sparse
727,0,0_dense
728,1,1_dense
729,0,0_sparse
730,1,1_dense
731,0,0_dense
732,1,1_sparse
733,1,1_dense
734,1,1_dense
735,0,0_sparse
736,1,1_dense
737,1,1_sparse
738,0,0_dense
739,0,0_sparse
740,0,0_sparse
741,0,0_dense
742,0,0_dense
743,1,1_sparse
744,1,1_sparse
745,1,1_dense
746,0,0_dense
747,0,0_sparse
748,0,0_sparse
749,0,0_sparse
750,1,1_sparse
751,0,0_dense
752,0,0_sparse
753,1,1_sparse
754,0,0_sparse
755,0,0_dense
756,0,0_sparse
757,1,1_dense
758,0,0_dense
759,1,1_dense
760,1,1_sparse
761,0,0_sparse
762,0,0_dense
763,0,0_sparse
764,0,0_sparse
765,0,0_dense
766,0,0_sparse
767,1,1_sparse
768,0,0_dense
769,1,1_sparse
770,1,1_dense
771,0,0_dense
772,0,0_dense
773,1,1_dense
774,1,1_dense
775,0,0_sparse
776,1,1_sparse
777,1,1_dense
778,0,0_dense
779,1,1_dense
780,0,0_sparse
781,1,1_dense
782,1,1_dense
783,1,1_sparse
784,0,0_dense
785,0,0_dense
786,1,1_dense
787,0,0_dense
788,1,1_sparse
789,0,0_sparse
790,0,0_sparse
791,1,1_sparse
792,1,1_sparse
793,1,1_sparse
794,0,0_sparse
795,1,1_dense
796,0,0_sparse
797,0,0_sparse
798,1,1_dense
799,0,0_dense
800,0,0_sparse
801,1,1_sparse
802,1,1_dense
803,0,0_sparse
804,0,0_dense
805,1,1_sparse
806,1,1_dense
807,1,1_dense
808,0,0_dense
809,0,0_sparse
810,1,1_dense
811,0,0_dense
812,1,1_dense
813,0,0_sparse
814,0,0_dense
815,0,0_sparse
816,0,0_dense
817,1,1_dense
818,1,1_sparse
819,1,1_dense
820,1,1_sparse
821,0,0_dense
822,1,1_sparse
823,1,1_sparse
824,0,0_sparse
825,0,0_sparse
826,0,0_dense
827,1,1_sparse
828,1,1_sparse
829,1,1_dense
830,0,0_sparse
831,1,1_dense
832,0,0_sparse
833,1,1_sparse
834,1,1_dense
835,0,0_dense
836,0,0_dense
837,1,1_dense
838,0,0_dense
839,0,0_dense
840,1,1_dense
841,0,0_dense
842,0,0_dense
843,1,1_sparse
844,1,1_sparse
845,1,1_dense
846,0,0_sparse
847,0,0_dense
848,1,1_dense
849,1,1_sparse
850,0,0_sparse
851,0,0_dense
852,1,1_sparse
853,0,0_sparse
854,1,1_sparse
855,0,0_sparse
856,1,1_sparse
857,0,0_sparse
858,1,1_sparse
859,1,1_sparse
860,1,1_dense
861,0,0_sparse
862,1,1_dense
863,1,1_dense
864,0,0_dense
865,0,0_dense
866,1,1_sparse
867,0,0_dense
868,0,0_dense
869,0,0_sparse
870,1,1_sparse
871,0,0_dense
872,0,0_dense
873,0,0_dense
874,0,0_dense
875,0,0_sparse
876,0,0_dense
877,0,0_dense
878,1,1_sparse
879,0,0_dense
880,1,1_sparse
881,1,1_dense
882,0,0_sparse
883,0,0_sparse
884,0,0_dense
885,1,1_dense
886,0,0_dense
887,1,1_sparse
888,1,1_dense
889,0,0_dense
890,1,1_sparse
891,0,0_dense
892,1,1_dense
893,1,1_dense
894,0,0_sparse
895,0,0_sparse
896,1,1_dense
897,1,1_dense
898,0,0_sparse
899,1,1_sparse
900,0,0_dense
901,0,0_sparse
902,0,0_dense
903,1,1_sparse
904,1,1_sparse
905,0,0_sparse
906,0,0_dense
907,0,0_sparse
908,1,1_sparse
909,0,0_dense
910,0,0_dense
911,1,1_dense
912,0,0_sparse
913,0,0_dense
914,1,1_sparse
915,1,1_dense
916,0,0_sparse
917,1,1_dense
918,1,1_sparse
919,0,0_sparse
920,1,1_dense
921,1,1_dense
922,1,1_sparse
923,1,1_sparse
924,1,1_sparse
925,0,0_sparse
926,1,1_dense
927,1,1_sparse
928,0,0_sparse
929,0,0_sparse
930,1,1_sparse
931,0,0_sparse
932,1,1_dense
933,1,1_sparse
934,1,1_dense
935,0,0_sparse
936,0,0_dense
937,1,1_sparse
938,0,0_dense
939,0,0_sparse
940,1,1_dense
941,1,1_sparse
942,0,0_dense
943,1,1_sparse
944,0,0_sparse
945,1,1_dense
946,1,1_sparse
947,1,1_dense
948,0,0_dense
949,0,0_sparse
950,0,0_dense
951,1,1_sparse
952,1,1_sparse
953,0,0_dense
954,0,0_sparse
955,0,0_dense
956,1,1_dense
957,0,0_dense
958,1,1_dense
959,1,1_sparse
960,0,0_sparse
961,1,1_sparse
962,0,0_sparse
963,0,0_dense
964,0,0_sparse
965,0,0_sparse
966,0,0_dense
967,1,1_sparse
968,0,0_dense
969,0,0_sparse
970,0,0_sparse
971,0,0_dense
972,0,0_dense
973,0,0_dense
974,1,1_dense
975,0,0_dense
976,0,0_dense
977,1,1_dense
978,1,1_sparse
979,1,1_sparse
980,1,1_sparse
981,0,0_sparse
982,0,0_sparse
983,0,0_sparse
984,0,0_sparse
985,1,1_dense
986,0,0_sparse
987,1,1_sparse
988,1,1_sparse
989,1,1_sparse
990,1,1_dense
991,1,1_sparse
992,1,1_dense
993,0,0_sparse
994,1,1_sparse
995,1,1_sparse
996,1,1_dense
997,0,0_sparse
998,0,0_sparse
999,1,1_dense
1000,0,0_sparse
1001,1,1_sparse
1002,0,0_dense
1003,1,1_dense
1004,1,1_sparse
1005,0,0_dense
1006,0,0_dense
1007,1,1_dense
1008,1,1_dense
1009,1,1_sparse
1010,0,0_dense
1011,0,0_dense
1012,0,0_sparse
1013,1,1_dense
1014,0,0_sparse
1015,0,0_dense
1016,0,0_sparse
1017,0,0_dense
1018,1,1_sparse
1019,1,1_dense
1020,0,0_dense
1021,1,1_dense
1022,0,0_sparse
1023,1,1_sparse
1024,0,0_dense
1025,0,0_sparse
1026,0,0_sparse
1027,0,0_sparse
1028,1,1_dense
1029,0,0_sparse
1030,1,1_dense
1031,0,0_dense
1032,1,1_sparse
1033,1,1_sparse
1034,0,0_dense
1035,1,1_dense
1036,1,1_sparse
1037,0,0_dense
1038,1,1_sparse
1039,0,0_sparse
1040,1,1_dense
1041,1,1_dense
1042,1,1_dense
1043,0,0_sparse
1044,0,0_dense
1045,1,1_dense
1046,0,0_sparse
1047,1,1_dense
1048,0,0_sparse
1049,1,1_sparse
1050,0,0_sparse
1051,0,0_dense
1052,1,1_dense
1053,0,0_dense
1054,1,1_sparse
1055,0,0_sparse
1056,1,1_sparse
1057,0,0_sparse
1058,0,0_dense
1059,1,1_sparse
1060,1,1_dense
1061,1,1_dense
1062,1,1_sparse
1063,1,1_sparse
1064,0,0_sparse
1065,1,1_sparse
1066,0,0_dense
1067,1,1_sparse
1068,0,0_dense
1069,1,1_sparse
1070,0,0_sparse
1071,1,1_sparse
1072,1,1_sparse
1073,1,1_sparse
1074,1,1_sparse
1075,1,1_sparse
1076,0,0_sparse
1077,1,1_sparse
1078,1,1_dense
1079,1,1_dense
1080,1,1_dense
1081,0,0_sparse
1082,1,1_sparse
1083,1,1_sparse
1084,0,0_dense
1085,1,1_dense
1086,0,0_sparse
1087,0,0_dense
1088,0,0_sparse
1089,0,0_dense
1090,0,0_sparse
1091,0,0_dense
1092,1,1_sparse
1093,1,1_dense
1094,1,1_dense
1095,1,1_dense
1096,1,1_sparse
1097,1,1_dense
1098,1,1_sparse
1099,0,0_dense
1100,0,0_dense
1101,0,0_sparse
1102,1,1_sparse
1103,1,1_sparse
1104,0,0_sparse
1105,0,0_sparse
1106,0,0_dense
1107,0,0_dense
1108,0,0_dense
1109,0,0_dense
1110,0,0_dense
1111,0,0_dense
1112,1,1_dense
1113,0,0_dense
1114,1,1_dense
1115,1,1_dense
1116,0,0_dense
1117,1,1_sparse
1118,1,1_sparse
1119,1,1_dense
1120,0,0_dense
1121,1,1_dense
1122,0,0_dense
1123,1,1_dense
1124,0,0_dense
1125,0,0_dense
1126,0,0_dense
1127,0,0_dense
1128,0,0_sparse
1129,1,1_dense
1130,0,0_sparse
1131,1,1_sparse
1132,0,0_sparse
1133,1,1_dense
1134,1,1_dense
1135,1,1_dense
1136,0,0_sparse
1137,1,1_dense
1138,1,1_dense
1139,0,0_sparse
1140,0,0_sparse
1141,1,1_sparse
1142,1,1_sparse
1143,1,1_sparse
1144,1,1_dense
1145,0,0_dense
1146,0,0_sparse
1147,1,1_sparse
1148,0,0_dense
1149,0,0_dense
1150,1,1_dense
1151,1,1_dense
1152,0,0_dense
1153,0,0_dense
1154,0,0_dense
1155,1,1_dense
1156,1,1_sparse
1157,1,1_sparse
1158,0,0_dense
1159,1,1_dense
1160,1,1_sparse
1161,1,1_sparse
1162,1,1_dense
1163,0,0_sparse
1164,1,1_sparse
1165,0,0_dense
1166,0,0_dense
1167,1,1_dense
1168,1,1_sparse
1169,1,1_dense
1170,0,0_dense
1171,0,0_sparse
1172,1,1_sparse
1173,0,0_dense
1174,0,0_sparse
1175,1,1_sparse
1176,1,1_sparse
1177,0,0_dense
1178,0,0_sparse
1179,1,1_dense
1180,1,1_dense
1181,1,1_sparse
1182,0,0_sparse
1183,1,1_dense
1184,1,1_dense
1185,0,0_dense
1186,0,0_sparse
1187,1,1_sparse
1188,0,0_sparse
1189,1,1_sparse
1190,0,0_dense
1191,1,1_dense
1192,0,0_sparse
1193,0,0_sparse
1194,1,1_dense
1195,1,1_dense
1196,0,0_sparse
1197,0,0_sparse
1198,1,1_sparse
1199,0,0_sparse
1200,0,0_dense
1201,0,0_dense
1202,0,0_sparse
1203,1,1_dense
1204,1,1_dense
1205,0,0_sparse
1206,1,1_dense
1207,1,1_dense
1208,1,1_dense
1209,1,1_sparse
1210,1,1_dense
1211,0,0_sparse
1212,1,1_dense
1213,1,1_dense
1214,1,1_sparse
1215,1,1_dense
1216,0,0_dense
1217,1,1_sparse
1218,0,0_dense
1219,1,1_sparse
1220,1,1_dense
1221,1,1_sparse
1222,0,0_dense
1223,0,0_sparse
1224,0,0_sparse
1225,0,0_dense
1226,0,0_sparse
1227,0,0_dense
1228,1,1_sparse
1229,0,0_sparse
1230,1,1_dense
1231,0,0_dense
1232,1,1_dense
1233,1,1_dense
1234,1,1_dense
1235,1,1_dense
1236,1,1_sparse
1237,0,0_dense
1238,1,1_sparse
1239,1,1_dense
1240,1,1_dense
1241,1,1_sparse
1242,1,1_sparse
1243,1,1_sparse
1244,1,1_sparse
1245,1,1_sparse
1246,0,0_sparse
1247,0,0_sparse
1248,1,1_sparse
1249,1,1_sparse
1250,0,0_dense
1251,1,1_dense
1252,0,0_sparse
1253,0,0_sparse
1254,0,0_sparse
1255,1,1_sparse
1256,1,1_dense
1257,1,1_dense
1258,0,0_dense
1259,1,1_dense
1260,0,0_sparse
1261,0,0_dense
1262,0,0_sparse
1263,1,1_sparse
1264,1,1_sparse
1265,0,0_dense
1266,0,0_dense
1267,0,0_sparse
1268,0,0_sparse
1269,0,0_sparse
1270,0,0_sparse
1271,1,1_sparse
1272,1,1_sparse
1273,1,1_dense
1274,1,1_dense
1275,1,1_sparse
1276,0,0_dense
1277,0,0_sparse
1278,0,0_dense
1279,0,0_dense
1280,1,1_sparse
1281,1,1_sparse
1282,1,1_sparse
1283,0,0_dense
1284,0,0_dense
1285,1,1_sparse
1286,1,1_dense
1287,1,1_dense
1288,0,0_sparse
1289,1,1_sparse
1290,1,1_dense
1291,1,1_sparse
1292,1,1_dense
1293,1,1_sparse
1294,1,1_dense
1295,0,0_dense
1296,0,0_dense
1297,1,1_dense
1298,0,0_dense
1299,1,1_dense
1300,0,0_dense
1301,0,0_sparse
1302,0,0_dense
1303,0,0_dense
1304,0,0_sparse
1305,0,0_sparse
1306,1,1_dense
1307,1,1_sparse
1308,0,0_dense
1309,1,1_dense
1310,0,0_sparse
1311,1,1_sparse
1312,0,0_sparse
1313,1,1_sparse
1314,0,0_dense
1315,0,0_dense
1316,0,0_dense
1317,1,1_sparse
1318,0,0_sparse
1319,0,0_dense
1320,0,0_sparse
1321,0,0_dense
1322,0,0_dense
1323,1,1_sparse
1324,0,0_dense
1325,0,0_dense
1326,0,0_dense
1327,1,1_dense
1328,1,1_dense
1329,0,0_sparse
1330,0,0_sparse
1331,1,1_dense
1332,1,1_dense
1333,0,0_sparse
1334,0,0_dense
1335,1,1_sparse
1336,0,0_dense
1337,0,0_sparse
1338,0,0_sparse
1339,0,0_dense
1340,0,0_sparse
1341,1,1_sparse
1342,0,0_dense
1343,1,1_dense
1344,0,0_dense
1345,1,1_dense
1346,1,1_sparse
1347,1,1_dense
1348,0,0_dense
1349,0,0_sparse
1350,1,1_dense
1351,0,0_dense
1352,0,0_dense
1353,0,0_sparse
1354,1,1_sparse
1355,1,1_dense
1356,0,0_sparse
1357,1,1_sparse
1358,1,1_dense
1359,0,0_sparse
1360,0,0_sparse
1361,0,0_sparse
1362,1,1_sparse
1363,1,1_dense
1364,0,0_dense
1365,1,1_dense
1366,0,0_sparse
1367,0,0_sparse
1368,1,1_sparse
1369,1,1_dense
1370,1,1_dense
1371,1,1_dense
1372,0,0_sparse
1373,1,1_dense
1374,1,1_sparse
1375,1,1_sparse
1376,1,1_sparse
1377,1,1_dense
1378,0,0_sparse
1379,0,0_sparse
1380,0,0_dense
1381,1,1_sparse
1382,1,1_sparse
1383,1,1_sparse
1384,1,1_dense
1385,1,1_dense
1386,1,1_dense
1387,1,1_dense
1388,1,1_sparse
1389,1,1_sparse
1390,0,0_sparse
1391,1,1_sparse
1392,1,1_sparse
1393,0,0_dense
1394,1,1_dense
1395,1,1_sparse
1396,0,0_dense
1397,1,1_dense
1398,0,0_sparse
1399,1,1_sparse
1400,0,0_sparse
1401,0,0_dense
1402,0,0_sparse
1403,0,0_sparse
1404,0,0_sparse
1405,1,1_sparse
1406,0,0_dense
1407,0,0_sparse
1408,0,0_dense
1409,1,1_sparse
1410,0,0_sparse
1411,1,1_sparse
1412,1,1_dense
1413,0,0_dense
1414,0,0_sparse
1415,1,1_dense
1416,1,1_sparse
1417,1,1_sparse
1418,0,0_dense
1419,1,1_sparse
1420,1,1_sparse
1421,1,1_dense
1422,1,1_sparse
1423,1,1_sparse
1424,0,0_sparse
1425,0,0_dense
1426,1,1_sparse
1427,1,1_dense
